customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type
14687,44,High,Mass,Immigration officer,Mombasa,Low,295875,Groceries,Internet Banking,7197,Life
14688,45,High,SME,Science writer,Kisumu,Medium,109967,Bills,USSD,5612,Life
14689,78,High,Mass,Educational psychologist,Naivasha,Medium,182268,Travel,Internet Banking,6228,Travel
14690,60,High,SME,Theme park manager,Eldoret,Medium,227120,Groceries,Branch,13179,Medical
14691,33,Low,Mass,Forensic scientist,Meru,Low,149166,Electronics,USSD,13032,Gadget
14692,76,Medium,Affluent,Biomedical engineer,Mombasa,Medium,156143,Electronics,USSD,6666,Gadget
14693,69,Medium,SME,Chief Operating Officer,Meru,Medium,108758,Bills,Internet Banking,5766,Medical
14694,50,Low,SME,Community arts worker,Machakos,High,255886,School Fees,USSD,13919,Education
14695,65,Low,Affluent,"Designer, graphic",Eldoret,Medium,21273,Bills,Branch,11353,Medical
14696,36,Low,Affluent,"Designer, graphic",Nairobi,High,104542,Electronics,Branch,14929,Gadget
14697,38,High,Mass,"Production assistant, television",Nyeri,Medium,118039,Electronics,USSD,10206,Gadget
14698,39,High,SME,Charity fundraiser,Nairobi,High,276324,Bills,Internet Banking,9788,Life
14699,26,Medium,Mass,"Teacher, English as a foreign language",Naivasha,Medium,205067,Groceries,USSD,10051,Gadget
14700,26,Low,Mass,General practice doctor,Mombasa,Low,215226,Electronics,USSD,13940,Gadget
14701,26,Medium,Mass,"Administrator, sports",Nairobi,Medium,252668,Groceries,Internet Banking,7477,Travel
14702,44,Medium,SME,Medical sales representative,Kisumu,Low,285802,Bills,USSD,1792,Medical
14703,34,High,Affluent,Pharmacologist,Mombasa,High,192681,Electronics,Internet Banking,13097,Gadget
14704,61,High,Mass,"Administrator, Civil Service",Kisumu,High,706,Travel,App,5684,Travel
14705,74,Medium,SME,"Scientist, research (maths)",Meru,Medium,231055,Bills,App,9691,Medical
14706,62,High,Mass,Medical technical officer,Meru,High,14487,School Fees,Internet Banking,11400,Education
14707,25,High,Affluent,Geophysical data processor,Meru,Medium,100119,Bills,Branch,7022,Life
14708,33,High,Affluent,"Designer, textile",Thika,High,164881,School Fees,Branch,4097,Education
14709,35,Medium,SME,Tourism officer,Kisumu,High,106825,Groceries,Branch,7841,Motor
14710,78,Medium,SME,Estate manager/land agent,Thika,Low,90240,School Fees,USSD,13262,Education
14711,76,Medium,Affluent,Legal executive,Kisumu,Medium,99123,Electronics,Internet Banking,11609,Gadget
14712,50,Low,SME,"Accountant, chartered public finance",Machakos,Medium,158635,School Fees,Branch,11763,Education
14713,18,Medium,Affluent,Media planner,Eldoret,Medium,179911,Electronics,Internet Banking,1801,Gadget
14714,29,High,Mass,Metallurgist,Mombasa,Medium,264095,Travel,Internet Banking,7864,Travel
14715,23,Medium,Affluent,Stage manager,Eldoret,Medium,56373,Travel,USSD,1344,Travel
14716,58,Low,Mass,Best boy,Kisumu,Medium,110405,School Fees,Internet Banking,7313,Education
14717,72,High,SME,Biomedical engineer,Mombasa,Medium,157096,Travel,Branch,7500,Travel
14718,22,Medium,Mass,Chief Technology Officer,Nyeri,Low,275115,Electronics,Internet Banking,12435,Gadget
14719,76,Medium,Affluent,Homeopath,Nyeri,Low,27311,School Fees,Internet Banking,7934,Education
14720,33,High,SME,"Teacher, primary school",Machakos,High,281790,Groceries,USSD,13414,Life
14721,35,Medium,SME,Health visitor,Meru,Medium,229034,School Fees,Branch,6178,Education
14722,66,Low,Affluent,Insurance claims handler,Kisumu,Low,6094,Electronics,Branch,1783,Gadget
14723,35,High,SME,Tax inspector,Nyeri,Medium,183954,Groceries,Internet Banking,13260,Life
14724,18,Medium,Affluent,Public affairs consultant,Nakuru,High,1846,School Fees,Branch,10085,Education
14725,36,High,Mass,Magazine journalist,Naivasha,Medium,284885,Groceries,App,14537,Life
14726,71,Medium,Mass,Architect,Naivasha,Medium,283445,Travel,Internet Banking,7156,Travel
14727,78,Medium,SME,"Solicitor, Scotland",Mombasa,Medium,168903,Electronics,Internet Banking,10372,Gadget
14728,25,High,Affluent,Accounting technician,Nairobi,Medium,235435,Travel,Branch,8874,Travel
14729,20,Medium,Affluent,Animal nutritionist,Kisumu,Low,293749,School Fees,Branch,11886,Education
14730,75,Medium,Mass,Marketing executive,Mombasa,Low,154536,School Fees,App,4335,Education
14731,42,High,Mass,Clinical cytogeneticist,Machakos,Medium,136224,Groceries,Branch,1852,Life
14732,75,Medium,SME,"Research officer, trade union",Eldoret,Medium,91873,School Fees,Branch,3040,Education
14733,22,Medium,Affluent,Plant breeder/geneticist,Meru,Medium,162060,School Fees,App,3292,Education
14734,72,High,SME,"Therapist, sports",Naivasha,Medium,287996,Bills,Internet Banking,5673,Medical
14735,57,Low,SME,Firefighter,Nairobi,High,166820,School Fees,App,3245,Education
14736,36,Low,SME,Financial trader,Thika,Medium,25424,School Fees,Internet Banking,1315,Education
14737,35,Low,Affluent,Printmaker,Nakuru,Low,62638,School Fees,Branch,11679,Education
14738,67,Low,Mass,Production engineer,Nyeri,Medium,187185,Bills,App,7139,Medical
14739,70,Low,Affluent,"Radiographer, therapeutic",Nairobi,Medium,288652,School Fees,Internet Banking,4963,Education
14740,48,Low,Affluent,"Engineer, site",Mombasa,High,92113,School Fees,App,1771,Education
14741,50,High,Affluent,Chief Strategy Officer,Nairobi,Medium,190486,School Fees,Internet Banking,3254,Education
14742,64,High,SME,Quality manager,Nyeri,High,184978,Groceries,App,1583,Medical
14743,35,High,SME,"Programme researcher, broadcasting/film/video",Eldoret,Medium,46056,School Fees,App,2029,Education
14744,78,Medium,Affluent,Museum education officer,Eldoret,Low,277417,Travel,Branch,10700,Travel
14745,74,Low,SME,Mechanical engineer,Nakuru,High,44254,Bills,Internet Banking,13259,Medical
14746,56,Low,SME,Dispensing optician,Nairobi,Medium,242094,Electronics,USSD,9356,Gadget
14747,33,High,Mass,Youth worker,Nairobi,Medium,122095,Electronics,Branch,13243,Gadget
14748,33,Medium,Affluent,Nature conservation officer,Naivasha,Low,29425,Groceries,USSD,1645,Gadget
14749,64,Medium,Affluent,"Engineer, drilling",Nyeri,Low,258771,Travel,USSD,13095,Travel
14750,55,High,SME,Systems developer,Meru,Low,294291,Bills,Branch,5399,Life
14751,58,Low,Affluent,Legal executive,Naivasha,Medium,11248,Groceries,App,1098,Medical
14752,24,Medium,Affluent,Patent attorney,Nakuru,Low,79743,Bills,Internet Banking,1096,Travel
14753,31,Low,Affluent,Social worker,Nakuru,Low,288846,Travel,Branch,9837,Travel
14754,60,Medium,Affluent,"Civil engineer, consulting",Meru,High,155575,Electronics,App,12743,Gadget
14755,70,Low,SME,Tree surgeon,Thika,High,253565,Travel,Internet Banking,5860,Travel
14756,65,Medium,Mass,Paramedic,Nyeri,Medium,244620,Groceries,USSD,6266,Medical
14757,42,Low,SME,"Teacher, adult education",Mombasa,Low,30667,Groceries,USSD,5422,Motor
14758,49,Low,Mass,Travel agency manager,Nairobi,Low,66017,School Fees,USSD,7241,Education
14759,55,Low,Affluent,"Engineer, energy",Thika,Medium,123744,Bills,USSD,10925,Travel
14760,39,High,Affluent,Arts development officer,Nairobi,Low,238714,School Fees,USSD,7873,Education
14761,76,Low,Affluent,"Psychologist, educational",Kisumu,Low,59680,Groceries,Internet Banking,9627,Medical
14762,33,Low,Affluent,Accounting technician,Thika,High,279154,Electronics,Internet Banking,14983,Gadget
14763,69,Medium,Affluent,Printmaker,Eldoret,Low,47167,Groceries,Branch,13092,Medical
14764,46,Medium,Affluent,Facilities manager,Meru,Low,87700,Groceries,USSD,11129,Gadget
14765,33,High,Affluent,Insurance risk surveyor,Thika,Medium,74284,Travel,Branch,5708,Travel
14766,29,Medium,Mass,Financial manager,Kisumu,Low,163552,Electronics,Branch,4870,Gadget
14767,34,Low,SME,Public house manager,Nyeri,Medium,266901,Travel,USSD,6208,Travel
14768,54,High,Affluent,"Administrator, education",Nakuru,Medium,108976,Electronics,USSD,2300,Gadget
14769,44,High,Affluent,Regulatory affairs officer,Eldoret,Medium,205937,Bills,App,10931,Life
14770,42,High,Affluent,English as a foreign language teacher,Nakuru,Low,113219,Groceries,Internet Banking,11261,Life
14771,30,Low,Mass,Music therapist,Kisumu,Low,201702,Groceries,Internet Banking,7731,Medical
14772,25,Low,Affluent,Environmental education officer,Meru,Medium,53816,Groceries,USSD,547,Life
14773,73,Medium,SME,"Restaurant manager, fast food",Meru,High,66949,Groceries,USSD,11665,Medical
14774,22,Medium,Mass,Youth worker,Eldoret,Low,90509,Groceries,App,3839,Travel
14775,29,Medium,Mass,"Teacher, adult education",Nairobi,High,134568,School Fees,Branch,5605,Education
14776,58,High,Affluent,Holiday representative,Nairobi,Medium,160546,Travel,App,9217,Travel
14777,20,Low,Mass,Prison officer,Naivasha,High,158339,Electronics,USSD,14352,Gadget
14778,52,Medium,Affluent,Police officer,Kisumu,Medium,102225,School Fees,App,14227,Education
14779,50,Low,SME,Risk analyst,Machakos,Low,76892,Bills,App,2853,Gadget
14780,74,High,SME,Company secretary,Thika,Medium,222308,Electronics,App,8716,Gadget
14781,39,Low,Mass,Ranger/warden,Thika,High,191963,Bills,USSD,806,Motor
14782,67,Low,Mass,"Secretary, company",Thika,High,45981,School Fees,Branch,6987,Education
14783,73,High,Affluent,Counselling psychologist,Thika,Low,67902,Groceries,App,11223,Medical
14784,61,Medium,Mass,Immunologist,Kisumu,Medium,137498,Groceries,App,12729,Medical
14785,26,Low,SME,Osteopath,Thika,Medium,295591,Bills,USSD,3882,Education
14786,58,Low,Mass,"Pharmacist, hospital",Kisumu,Low,94115,Travel,App,567,Travel
14787,35,High,SME,"Designer, industrial/product",Eldoret,Medium,51394,Bills,USSD,3279,Life
14788,67,Low,Affluent,Technical sales engineer,Nairobi,Medium,35632,Bills,Internet Banking,7380,Medical
14789,46,Low,SME,"Surveyor, hydrographic",Mombasa,Low,164869,Electronics,App,6450,Gadget
14790,56,Low,Mass,Risk manager,Mombasa,High,273241,Electronics,Internet Banking,10655,Gadget
14791,44,High,SME,Television/film/video producer,Meru,Medium,35345,Electronics,Branch,12670,Gadget
14792,53,Low,SME,Conference centre manager,Eldoret,Medium,112897,Bills,App,1153,Gadget
14793,62,High,Mass,Marine scientist,Nairobi,Low,246802,Travel,Internet Banking,12071,Travel
14794,34,Medium,Affluent,Barrister,Mombasa,Medium,292694,School Fees,Internet Banking,1855,Education
14795,73,Low,SME,"Horticulturist, amenity",Thika,High,276788,Bills,Branch,2606,Medical
14796,51,High,Mass,Geographical information systems officer,Thika,High,103020,School Fees,App,4287,Education
14797,63,High,SME,Insurance underwriter,Mombasa,Low,294286,Bills,Branch,2919,Medical
14798,20,Low,SME,Air cabin crew,Kisumu,Low,88295,Bills,Branch,9224,Life
14799,22,High,SME,Ecologist,Nakuru,Medium,160905,Electronics,App,3664,Gadget
14800,31,Medium,Affluent,Exercise physiologist,Nyeri,Medium,200794,School Fees,App,11439,Education
14801,20,Medium,SME,Medical illustrator,Nairobi,Low,152575,Electronics,Branch,6076,Gadget
14802,40,Medium,Mass,Community pharmacist,Nyeri,Medium,73795,Electronics,Internet Banking,5694,Gadget
14803,56,Medium,Mass,Fashion designer,Mombasa,Low,183128,Electronics,App,10383,Gadget
14804,47,High,SME,"Administrator, sports",Naivasha,High,66414,Groceries,Branch,10916,Life
14805,67,High,Affluent,Volunteer coordinator,Thika,High,20751,Travel,Internet Banking,6444,Travel
14806,62,Medium,Mass,Occupational hygienist,Eldoret,High,234430,School Fees,Internet Banking,14735,Education
14807,78,Medium,Affluent,Landscape architect,Machakos,Medium,229331,Electronics,Internet Banking,6909,Gadget
14808,40,Medium,Affluent,Chief Operating Officer,Kisumu,Low,230514,Electronics,App,5476,Gadget
14809,44,Medium,Mass,Social researcher,Machakos,High,218422,Electronics,Internet Banking,3548,Gadget
14810,71,Medium,Mass,"Doctor, general practice",Eldoret,Medium,249355,School Fees,Branch,10235,Education
14811,27,High,Affluent,Publishing copy,Meru,Low,286692,Bills,App,910,Life
14812,42,Medium,SME,Adult guidance worker,Meru,Medium,78591,Travel,USSD,928,Travel
14813,30,Medium,Affluent,Animal nutritionist,Naivasha,High,161707,Groceries,Branch,5232,Motor
14814,33,Low,Mass,Training and development officer,Kisumu,Low,144415,Travel,App,8598,Travel
14815,58,High,Affluent,Investment analyst,Nakuru,Low,145205,Electronics,App,3144,Gadget
14816,51,Medium,Mass,Fitness centre manager,Thika,Medium,260460,Travel,Branch,12264,Travel
14817,72,High,SME,Armed forces operational officer,Nairobi,Low,196331,Groceries,USSD,14860,Medical
14818,54,Low,SME,Print production planner,Mombasa,Low,215310,Bills,Branch,10533,Education
14819,78,Low,SME,Press sub,Thika,Medium,290328,Bills,USSD,14877,Medical
14820,39,Medium,SME,Location manager,Meru,Low,222329,Travel,Internet Banking,13746,Travel
14821,34,Medium,SME,"Scientist, water quality",Nakuru,High,14946,School Fees,App,5727,Education
14822,40,Medium,Mass,Tourism officer,Kisumu,High,228764,Travel,USSD,7870,Travel
14823,71,Medium,Affluent,Cabin crew,Machakos,Medium,53190,Bills,USSD,8193,Medical
14824,53,Low,SME,"Embryologist, clinical",Naivasha,High,271401,School Fees,Internet Banking,4131,Education
14825,66,High,Mass,IT sales professional,Mombasa,High,45498,Electronics,USSD,8365,Gadget
14826,26,Medium,Affluent,Minerals surveyor,Nyeri,High,161050,School Fees,USSD,8009,Education
14827,69,High,Affluent,Fitness centre manager,Nakuru,Low,171926,Groceries,Internet Banking,2279,Medical
14828,19,Medium,SME,Marine scientist,Nyeri,High,203515,Travel,App,4727,Travel
14829,49,Medium,SME,Psychiatric nurse,Thika,High,111725,School Fees,USSD,3792,Education
14830,73,Low,Affluent,Magazine journalist,Mombasa,Low,212575,Electronics,Branch,12808,Gadget
14831,67,Medium,Affluent,"Producer, radio",Thika,High,59467,Travel,Internet Banking,7106,Travel
14832,70,Medium,Mass,Restaurant manager,Meru,Low,174645,Travel,USSD,2043,Travel
14833,76,Medium,SME,Tax inspector,Nakuru,Low,239349,Electronics,Internet Banking,14265,Gadget
14834,39,Low,Affluent,Textile designer,Nyeri,High,39632,Groceries,Branch,12380,Motor
14835,60,High,Affluent,Industrial/product designer,Naivasha,High,97462,Travel,App,1013,Travel
14836,30,Low,SME,Occupational therapist,Meru,Low,155323,Travel,Branch,12339,Travel
14837,25,Medium,Mass,Product/process development scientist,Machakos,High,145532,School Fees,App,6740,Education
14838,76,Medium,Mass,Commercial horticulturist,Mombasa,Low,30091,Electronics,Branch,3734,Gadget
14839,18,Medium,SME,Television floor manager,Meru,Low,43554,Bills,Internet Banking,11387,Travel
14840,34,High,Mass,"Psychologist, forensic",Machakos,Medium,107555,Bills,Branch,13128,Life
14841,29,High,Mass,Soil scientist,Eldoret,High,1279,Bills,USSD,10800,Life
14842,21,Medium,Mass,"Therapist, horticultural",Meru,Medium,65087,School Fees,Branch,8601,Education
14843,70,Medium,Affluent,Tourism officer,Thika,Medium,237635,Electronics,App,1612,Gadget
14844,30,High,Affluent,"Geneticist, molecular",Meru,Low,60981,Bills,Internet Banking,5107,Life
14845,48,Low,Mass,Armed forces operational officer,Meru,Low,180015,Travel,Branch,2240,Travel
14846,78,Low,SME,Garment/textile technologist,Kisumu,Medium,150717,Electronics,Branch,6696,Gadget
14847,58,High,SME,Chief of Staff,Naivasha,High,92503,School Fees,Branch,14649,Education
14848,76,High,SME,Quality manager,Nakuru,Medium,297873,School Fees,USSD,13447,Education
14849,79,Medium,Mass,"Engineer, biomedical",Nakuru,Medium,294989,Groceries,App,8834,Medical
14850,24,High,SME,Higher education lecturer,Naivasha,High,50130,School Fees,USSD,4804,Education
14851,40,High,Affluent,Research scientist (medical),Thika,Low,299450,Bills,Internet Banking,12366,Life
14852,41,Medium,SME,Call centre manager,Nakuru,Medium,205474,Groceries,App,5010,Gadget
14853,22,High,SME,Quantity surveyor,Eldoret,High,295040,Electronics,App,9052,Gadget
14854,22,Medium,Affluent,Homeopath,Thika,High,100004,Groceries,Internet Banking,4749,Motor
14855,34,Low,Affluent,IT consultant,Nakuru,High,265964,Travel,Internet Banking,9220,Travel
14856,47,Low,Mass,Acupuncturist,Machakos,Low,256730,School Fees,Internet Banking,14016,Education
14857,26,Low,Mass,Location manager,Nakuru,High,80251,School Fees,Branch,3560,Education
14858,23,Medium,Mass,"Development worker, international aid",Nyeri,Medium,144975,School Fees,Internet Banking,11924,Education
14859,42,Low,Mass,Quantity surveyor,Nakuru,High,265791,Bills,App,5062,Motor
14860,36,Low,Mass,Market researcher,Nyeri,High,213363,Electronics,Internet Banking,14284,Gadget
14861,33,Medium,Affluent,"Production assistant, television",Nyeri,Medium,6442,Electronics,Internet Banking,8634,Gadget
14862,38,Medium,Affluent,Textile designer,Nairobi,High,36468,Bills,Internet Banking,11577,Motor
14863,19,Low,Affluent,"Designer, blown glass/stained glass",Thika,Medium,123721,Groceries,Internet Banking,11867,Medical
14864,27,Low,SME,Set designer,Nairobi,Low,298117,School Fees,Internet Banking,9930,Education
14865,33,Low,SME,"Education officer, museum",Meru,Low,180598,Electronics,App,5661,Gadget
14866,54,High,SME,Veterinary surgeon,Eldoret,High,259819,Travel,App,9450,Travel
14867,32,Medium,Mass,Retail buyer,Mombasa,Low,191738,Electronics,Branch,12253,Gadget
14868,30,Medium,SME,Publishing copy,Meru,Low,60189,Electronics,USSD,7122,Gadget
14869,30,Medium,Mass,Intelligence analyst,Machakos,High,255188,Bills,App,8672,Motor
14870,49,Medium,Mass,"Surveyor, rural practice",Nakuru,Medium,283836,School Fees,USSD,6429,Education
14871,62,Low,Mass,Economist,Kisumu,Medium,107680,School Fees,USSD,3034,Education
14872,64,Medium,Mass,Press sub,Nakuru,Medium,153242,Electronics,USSD,10059,Gadget
14873,63,High,SME,"Engineer, technical sales",Nyeri,Medium,96179,Travel,Branch,8625,Travel
14874,25,High,Affluent,Rural practice surveyor,Nakuru,Medium,84018,Bills,App,10936,Life
14875,60,Low,Mass,"Teacher, primary school",Meru,High,144252,Travel,Branch,8489,Travel
14876,35,Low,SME,"Geneticist, molecular",Thika,Low,298307,Electronics,Branch,1067,Gadget
14877,73,Medium,Mass,Insurance underwriter,Nakuru,Medium,284028,School Fees,Branch,9460,Education
14878,53,Low,Mass,Health and safety inspector,Mombasa,Low,38178,School Fees,Branch,8050,Education
14879,43,Low,Affluent,"Buyer, industrial",Meru,Medium,76103,Bills,Branch,10030,Education
14880,27,Low,Mass,Nutritional therapist,Naivasha,High,257067,School Fees,App,7007,Education
14881,48,High,Affluent,Quarry manager,Eldoret,High,142023,Groceries,Internet Banking,3896,Life
14882,50,Medium,SME,"Accountant, chartered public finance",Mombasa,Low,165084,Travel,App,3434,Travel
14883,46,Low,Mass,Health service manager,Nairobi,Low,40800,School Fees,App,6258,Education
14884,22,Medium,Affluent,"Scientist, clinical (histocompatibility and immunogenetics)",Naivasha,Low,156083,Groceries,Internet Banking,7471,Medical
14885,30,Medium,Mass,Financial controller,Kisumu,Low,224819,Bills,App,4736,Life
14886,18,Medium,Mass,Animator,Machakos,High,280809,School Fees,App,3433,Education
14887,40,High,Mass,Equities trader,Nakuru,Low,225289,Electronics,Internet Banking,9960,Gadget
14888,57,Medium,Affluent,Immigration officer,Eldoret,Medium,16831,School Fees,App,3111,Education
14889,20,Medium,SME,Estate agent,Kisumu,High,277512,Groceries,Branch,6567,Motor
14890,20,Low,Affluent,Air traffic controller,Naivasha,Medium,189357,Travel,Internet Banking,11119,Travel
14891,24,Low,SME,Facilities manager,Nakuru,High,110766,Electronics,App,13267,Gadget
14892,53,High,Affluent,Public relations account executive,Nairobi,High,280431,Electronics,App,7387,Gadget
14893,52,Medium,Affluent,Mechanical engineer,Eldoret,Medium,53266,Electronics,USSD,5971,Gadget
14894,32,High,SME,Television floor manager,Mombasa,High,53566,Electronics,Branch,5527,Gadget
14895,57,Medium,SME,Learning mentor,Naivasha,Low,115042,Travel,Branch,8896,Travel
14896,20,High,SME,"Therapist, art",Mombasa,Medium,279698,Bills,App,9287,Life
14897,46,Medium,Affluent,"Teacher, primary school",Nakuru,High,75860,Travel,Internet Banking,901,Travel
14898,47,Low,SME,Learning mentor,Mombasa,High,243232,Bills,USSD,3411,Motor
14899,56,High,Mass,"Scientist, research (life sciences)",Naivasha,Medium,256052,School Fees,App,13330,Education
14900,35,Low,Mass,Clothing/textile technologist,Kisumu,Medium,258916,Bills,App,3220,Life
14901,28,Medium,Mass,Broadcast engineer,Mombasa,Low,127389,Travel,Branch,1031,Travel
14902,60,High,Mass,Dentist,Mombasa,Low,44931,Electronics,App,14811,Gadget
14903,66,Low,SME,Land/geomatics surveyor,Mombasa,Low,31839,School Fees,Branch,3859,Education
14904,77,Low,SME,"Engineer, drilling",Thika,Low,239761,Groceries,Internet Banking,1324,Medical
14905,55,Low,Mass,Immunologist,Machakos,Low,47586,Electronics,Internet Banking,11709,Gadget
14906,57,Medium,SME,Manufacturing systems engineer,Naivasha,Medium,143864,Groceries,App,2140,Medical
14907,18,High,Mass,Interior and spatial designer,Nyeri,Medium,224702,Bills,Branch,5483,Life
14908,46,Low,Affluent,"Physicist, medical",Nairobi,Medium,107276,Electronics,Internet Banking,7799,Gadget
14909,27,Medium,SME,Structural engineer,Kisumu,Medium,64860,Groceries,USSD,7223,Travel
14910,45,Medium,Affluent,Banker,Machakos,Low,285084,Groceries,App,7224,Medical
14911,74,Medium,SME,Web designer,Machakos,High,204249,Travel,Branch,2241,Travel
14912,48,High,SME,"Therapist, nutritional",Meru,Low,26556,Electronics,Branch,11774,Gadget
14913,36,Medium,SME,Counselling psychologist,Naivasha,Medium,163477,Electronics,Branch,11791,Gadget
14914,20,Medium,Affluent,Furniture designer,Eldoret,Medium,159611,Travel,App,13945,Travel
14915,53,High,Affluent,"Engineer, communications",Kisumu,Low,224798,Travel,Internet Banking,10874,Travel
14916,60,High,Mass,Newspaper journalist,Machakos,High,194084,Bills,Internet Banking,14894,Medical
14917,32,Medium,Affluent,Estate manager/land agent,Eldoret,High,259583,Bills,Internet Banking,9671,Motor
14918,50,Medium,Affluent,Tourist information centre manager,Eldoret,Low,1381,Travel,App,9578,Travel
14919,58,Low,Mass,"Pharmacist, hospital",Machakos,Medium,10099,Groceries,USSD,6778,Medical
14920,60,High,Affluent,Company secretary,Machakos,High,54240,School Fees,Branch,14925,Education
14921,68,High,Affluent,Contracting civil engineer,Machakos,High,171843,Groceries,USSD,14316,Medical
14922,62,Low,Mass,"Journalist, broadcasting",Nakuru,Medium,248605,Groceries,Internet Banking,5332,Medical
14923,43,Medium,Affluent,Chartered loss adjuster,Kisumu,Low,149176,Travel,Internet Banking,3819,Travel
14924,33,Medium,Mass,Animal nutritionist,Thika,Low,72574,Groceries,USSD,11049,Travel
14925,53,Medium,SME,Diplomatic Services operational officer,Eldoret,Low,289659,Bills,App,2626,Gadget
14926,50,Medium,SME,Software engineer,Nyeri,Medium,246057,Electronics,Branch,6529,Gadget
14927,37,Low,Affluent,Drilling engineer,Eldoret,High,5646,School Fees,USSD,11429,Education
14928,30,High,SME,Private music teacher,Eldoret,Medium,197941,Bills,App,11863,Life
14929,50,High,Affluent,Dietitian,Kisumu,High,115762,Groceries,Branch,7197,Life
14930,22,Medium,Mass,Clinical molecular geneticist,Naivasha,High,16641,School Fees,Branch,10284,Education
14931,54,Low,Mass,"Scientist, research (maths)",Eldoret,Low,104588,Groceries,Internet Banking,7068,Gadget
14932,31,Medium,Mass,Product designer,Nakuru,Medium,83035,Bills,Branch,14198,Travel
14933,44,Medium,SME,Clinical biochemist,Nakuru,Low,36201,Electronics,Branch,4087,Gadget
14934,40,Low,Mass,Communications engineer,Naivasha,High,210034,Travel,Branch,13326,Travel
14935,31,Low,Mass,Accounting technician,Nairobi,High,211061,Groceries,Internet Banking,13337,Motor
14936,57,High,Affluent,English as a second language teacher,Machakos,Low,21101,Travel,App,8623,Travel
14937,21,High,Affluent,"Scientist, research (physical sciences)",Nairobi,Medium,234150,School Fees,Internet Banking,7068,Education
14938,56,Medium,Affluent,Chartered management accountant,Thika,Medium,118715,Travel,Internet Banking,3871,Travel
14939,69,Medium,Affluent,Comptroller,Nakuru,Medium,279393,Groceries,USSD,9261,Medical
14940,36,High,Mass,"Therapist, nutritional",Naivasha,Low,179361,Bills,USSD,8619,Life
14941,64,Low,Affluent,"Doctor, general practice",Thika,Low,127015,Bills,Internet Banking,1467,Medical
14942,71,Medium,SME,Neurosurgeon,Eldoret,High,296385,Groceries,Internet Banking,3335,Medical
14943,21,Medium,SME,Paediatric nurse,Eldoret,Medium,59683,Bills,Branch,10067,Motor
14944,47,Low,SME,Geophysical data processor,Thika,Low,249429,Travel,Branch,3095,Travel
14945,36,Medium,Affluent,"Investment banker, corporate",Naivasha,High,216491,Groceries,USSD,6680,Motor
14946,48,Low,Mass,General practice doctor,Kisumu,Low,120690,Electronics,Branch,6343,Gadget
14947,48,High,Affluent,Systems developer,Kisumu,High,130515,Groceries,USSD,10479,Life
14948,26,High,SME,Aeronautical engineer,Naivasha,Medium,227692,Groceries,USSD,2515,Life
14949,70,High,Affluent,Commercial horticulturist,Kisumu,High,181775,Electronics,App,7758,Gadget
14950,30,High,SME,Colour technologist,Naivasha,Low,245515,Bills,USSD,1227,Life
14951,31,High,Mass,Training and development officer,Mombasa,Low,119599,Groceries,USSD,9812,Life
14952,72,Medium,Mass,"Psychologist, occupational",Machakos,Medium,157809,Bills,Branch,9537,Medical
14953,77,High,Mass,Lawyer,Meru,Medium,296347,Electronics,Branch,8468,Gadget
14954,63,Medium,Mass,Chiropodist,Thika,Low,20522,Travel,Internet Banking,4399,Travel
14955,71,Medium,Mass,Dancer,Mombasa,Low,18463,School Fees,App,9059,Education
14956,27,Low,Affluent,Senior tax professional/tax inspector,Meru,Medium,196679,School Fees,USSD,960,Education
14957,65,Medium,Mass,Interior and spatial designer,Eldoret,Low,85396,Electronics,Branch,6514,Gadget
14958,48,Medium,Affluent,"Surveyor, quantity",Nakuru,Medium,161061,Travel,Branch,9583,Travel
14959,54,High,SME,Conference centre manager,Naivasha,High,154308,Bills,USSD,11080,Life
14960,40,High,SME,Estate manager/land agent,Thika,Low,167875,Bills,Internet Banking,12260,Life
14961,44,Low,Mass,"Pilot, airline",Nakuru,Medium,221780,Electronics,USSD,4947,Gadget
14962,23,Low,Affluent,Secretary/administrator,Nyeri,Low,253917,School Fees,Internet Banking,14455,Education
14963,43,Medium,Mass,"Designer, textile",Mombasa,Low,168593,Bills,Branch,11429,Motor
14964,19,Low,SME,"Psychologist, counselling",Nakuru,High,259531,School Fees,USSD,10679,Education
14965,62,High,Affluent,Passenger transport manager,Nairobi,Medium,160009,Electronics,USSD,1528,Gadget
14966,78,High,SME,"Copywriter, advertising",Machakos,High,142913,School Fees,Branch,1869,Education
14967,30,High,Affluent,Television production assistant,Nakuru,High,89055,School Fees,USSD,4969,Education
14968,68,Medium,SME,Banker,Mombasa,High,81845,Groceries,USSD,14436,Medical
14969,67,Medium,Mass,"Merchandiser, retail",Eldoret,High,112003,Groceries,Branch,4515,Medical
14970,77,Low,Mass,Scientific laboratory technician,Nairobi,Low,194639,Groceries,Branch,11913,Medical
14971,36,High,Mass,"Accountant, chartered management",Mombasa,Medium,106565,Bills,Branch,10039,Life
14972,18,Medium,SME,"Therapist, art",Machakos,High,236482,Electronics,Branch,9468,Gadget
14973,57,Medium,SME,"Engineer, drilling",Nakuru,Low,269310,Electronics,App,7990,Gadget
14974,49,Low,SME,Operational investment banker,Meru,Medium,256692,School Fees,USSD,7708,Education
14975,39,High,Mass,Copy,Nyeri,Medium,268259,Groceries,App,6485,Life
14976,65,High,SME,Information officer,Nakuru,Low,41673,Bills,Internet Banking,5707,Medical
