customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type
15589,59,Low,Affluent,"Surveyor, building",Eldoret,High,103229,Travel,USSD,12962,Medical
15590,47,Medium,SME,Medical technical officer,Naivasha,High,116136,Groceries,Branch,2367,Travel
15591,69,Low,Affluent,"Administrator, local government",Mombasa,High,12235,Groceries,App,13128,Motor
15592,69,Low,Affluent,Information systems manager,Eldoret,Low,237589,Travel,Internet Banking,3302,Life
15593,43,High,Affluent,Museum education officer,Mombasa,Low,180435,Bills,App,506,Gadget
15594,70,Medium,SME,Chief Financial Officer,Nyeri,Medium,265034,Bills,App,8267,Life
15595,62,Medium,SME,"Pharmacist, hospital",Thika,High,272698,School Fees,Internet Banking,10779,Travel
15596,46,Low,Affluent,Photographer,Nyeri,Low,75181,Electronics,Branch,14966,Medical
15597,36,High,Affluent,"Engineer, petroleum",Machakos,Low,263537,Groceries,Branch,5031,Travel
15598,64,High,SME,Armed forces technical officer,Naivasha,High,1445,School Fees,App,6562,Medical
15599,25,Low,Affluent,"Scientist, biomedical",Eldoret,Medium,60641,Bills,USSD,8129,Education
15600,40,Medium,Affluent,Chartered loss adjuster,Kisumu,Medium,15116,Travel,Internet Banking,2346,Gadget
15601,70,Medium,SME,Hospital doctor,Nakuru,High,291074,Groceries,Branch,1126,Gadget
15602,59,Medium,SME,Stage manager,Mombasa,Medium,58126,Electronics,USSD,4643,Medical
15603,52,High,SME,Energy manager,Thika,High,137336,Travel,Branch,13798,Life
15604,48,Low,Affluent,Water engineer,Machakos,Low,174846,Groceries,App,4988,Travel
15605,70,High,SME,Commercial/residential surveyor,Machakos,Low,136846,Groceries,USSD,14496,Education
15606,52,Medium,Affluent,Tour manager,Meru,Low,53536,Electronics,Branch,10034,Motor
15607,49,High,Mass,Careers information officer,Eldoret,Medium,260453,Travel,App,10375,Life
15608,22,Medium,Mass,Science writer,Nyeri,Medium,193136,Bills,App,13977,Medical
15609,33,Low,Affluent,Market researcher,Thika,Medium,17251,Travel,Internet Banking,11868,Life
15610,34,Medium,Affluent,Therapeutic radiographer,Mombasa,Medium,47748,Groceries,App,9069,Life
15611,49,Low,SME,Associate Professor,Nyeri,High,255366,School Fees,Internet Banking,10935,Gadget
15612,55,High,Affluent,Physiological scientist,Nakuru,Medium,4840,Electronics,Internet Banking,4360,Life
15613,49,High,Affluent,"Lecturer, higher education",Kisumu,Medium,41116,Groceries,App,11753,Education
15614,69,High,SME,Chief Executive Officer,Meru,Medium,104584,School Fees,USSD,4415,Medical
15615,37,Medium,Affluent,Web designer,Thika,Medium,87225,School Fees,Internet Banking,4415,Medical
15616,65,Low,Mass,Television/film/video producer,Thika,Medium,63051,School Fees,Branch,6210,Life
15617,73,High,Affluent,"Exhibitions officer, museum/gallery",Nakuru,High,840,Travel,App,10242,Gadget
15618,19,High,SME,"Editor, film/video",Thika,Low,247610,Travel,USSD,9417,Travel
15619,37,Low,Affluent,"Surveyor, building control",Nairobi,Medium,85900,Electronics,Internet Banking,7477,Life
15620,64,Medium,Affluent,"Engineer, communications",Meru,Low,144643,Electronics,Branch,7786,Motor
15621,35,High,Affluent,Tree surgeon,Kisumu,Medium,114857,Bills,Internet Banking,12682,Motor
15622,18,Medium,Mass,Marketing executive,Eldoret,Medium,104767,Travel,USSD,3371,Travel
15623,46,Medium,SME,Retail banker,Naivasha,High,52211,School Fees,Internet Banking,7533,Gadget
15624,46,Medium,Mass,Chartered certified accountant,Mombasa,Low,7440,Bills,Branch,9426,Gadget
15625,36,High,Mass,Clinical psychologist,Nakuru,High,35398,School Fees,Internet Banking,2797,Gadget
15626,61,High,SME,Phytotherapist,Thika,Low,30742,Groceries,App,4329,Life
15627,57,Low,SME,Quarry manager,Nairobi,High,149263,Travel,App,12534,Gadget
15628,23,Low,Mass,"Pilot, airline",Thika,High,247149,Travel,Internet Banking,13537,Education
15629,61,Medium,Mass,Best boy,Eldoret,Low,270675,Electronics,Branch,10273,Education
15630,56,High,Affluent,Technical brewer,Mombasa,High,17443,Bills,USSD,7394,Life
15631,67,Medium,SME,Fine artist,Thika,High,55925,Electronics,USSD,13250,Medical
15632,71,Low,Mass,Probation officer,Eldoret,Medium,191406,Groceries,Branch,7237,Gadget
15633,63,Medium,Affluent,Forest/woodland manager,Nairobi,Low,168000,Electronics,App,8213,Medical
15634,25,Medium,Mass,Homeopath,Thika,High,143302,School Fees,Internet Banking,14715,Medical
15635,41,High,Mass,"Civil engineer, consulting",Naivasha,Low,255634,Groceries,Internet Banking,12312,Travel
15636,37,Medium,SME,Community development worker,Meru,High,214501,Groceries,Branch,14929,Gadget
15637,71,Medium,Mass,Police officer,Mombasa,High,264946,Groceries,Internet Banking,7714,Travel
15638,31,High,SME,"Sound technician, broadcasting/film/video",Thika,Medium,81869,School Fees,Branch,7445,Life
15639,22,High,Mass,"Engineer, materials",Thika,Medium,298433,School Fees,USSD,11936,Medical
15640,58,Low,Affluent,Water engineer,Nairobi,Medium,70189,Travel,USSD,9767,Motor
15641,57,High,SME,"Programmer, systems",Machakos,Medium,107991,Travel,Internet Banking,11227,Life
15642,51,Medium,SME,Clinical embryologist,Eldoret,High,113119,School Fees,USSD,2775,Travel
15643,33,Low,Affluent,"Doctor, hospital",Mombasa,Low,185022,Electronics,USSD,8049,Medical
15644,62,Low,SME,Nature conservation officer,Eldoret,Medium,5225,Electronics,Internet Banking,9431,Education
15645,24,Low,Affluent,Higher education lecturer,Nakuru,High,43026,School Fees,Internet Banking,6037,Motor
15646,33,Low,SME,Landscape architect,Naivasha,Medium,94584,Travel,Branch,11517,Gadget
15647,24,Medium,SME,Customer service manager,Nyeri,High,158823,Bills,USSD,9283,Motor
15648,44,Medium,SME,Adult nurse,Machakos,Low,268590,Travel,Branch,7921,Education
15649,31,Medium,SME,"Teacher, primary school",Nairobi,High,185530,Groceries,App,2605,Motor
15650,31,Medium,Mass,Energy manager,Nairobi,Medium,59011,Electronics,Branch,4526,Medical
15651,61,Low,Mass,Theatre director,Machakos,Low,14085,Electronics,Branch,8660,Life
15652,50,Medium,Mass,Video editor,Nakuru,High,36166,Electronics,App,11950,Education
15653,50,Low,SME,Speech and language therapist,Machakos,High,258568,Electronics,Branch,7568,Medical
15654,61,High,Mass,Insurance risk surveyor,Naivasha,High,182953,Electronics,USSD,11925,Gadget
15655,37,Medium,SME,Furniture designer,Meru,Low,91081,Bills,App,12525,Travel
15656,70,High,SME,"Civil engineer, consulting",Naivasha,High,63063,Bills,App,12819,Gadget
15657,64,High,Affluent,Race relations officer,Nakuru,High,200608,Bills,USSD,10560,Education
15658,53,Medium,Affluent,Immigration officer,Eldoret,Low,196414,Electronics,App,2860,Motor
15659,24,Low,Affluent,Cytogeneticist,Naivasha,High,297885,Groceries,USSD,2645,Medical
15660,49,High,SME,"Journalist, magazine",Mombasa,Medium,202755,Bills,App,1594,Life
15661,65,Medium,Affluent,"Psychologist, educational",Kisumu,Low,78602,Groceries,Branch,14733,Gadget
15662,20,High,Affluent,"Conservation officer, nature",Kisumu,High,286151,Travel,Branch,3727,Gadget
15663,56,High,SME,Energy manager,Meru,High,88575,Bills,Internet Banking,12245,Gadget
15664,46,Medium,SME,Technical author,Mombasa,Low,249626,School Fees,Internet Banking,3432,Life
15665,41,High,Mass,"Conservator, furniture",Nakuru,High,153084,Bills,Internet Banking,7741,Education
15666,39,Low,SME,Systems developer,Machakos,High,153338,Electronics,Branch,2684,Travel
15667,23,Low,Mass,Manufacturing engineer,Nairobi,Low,1276,Travel,USSD,12572,Travel
15668,65,High,SME,Clinical psychologist,Meru,Low,171067,Travel,Internet Banking,4866,Medical
15669,41,High,Affluent,"Production assistant, television",Thika,Low,176005,Electronics,Internet Banking,2984,Gadget
15670,57,Medium,SME,Forensic psychologist,Nakuru,High,273154,Groceries,App,14780,Education
15671,40,Low,Mass,Management consultant,Eldoret,High,134004,School Fees,Branch,13690,Motor
15672,71,High,SME,Museum/gallery curator,Naivasha,Medium,170357,School Fees,App,11734,Gadget
15673,55,Low,SME,Bookseller,Machakos,High,162711,Bills,App,14244,Medical
15674,27,High,Affluent,Land/geomatics surveyor,Eldoret,High,175930,Travel,App,11933,Gadget
15675,33,Medium,SME,Event organiser,Naivasha,Low,110755,Electronics,Internet Banking,3656,Life
15676,28,Medium,Affluent,Toxicologist,Kisumu,Low,27734,Travel,Branch,4636,Gadget
15677,49,Low,Mass,"Doctor, general practice",Mombasa,High,64657,Bills,App,14692,Life
15678,62,Low,SME,Naval architect,Mombasa,High,85228,School Fees,Internet Banking,6109,Motor
15679,23,High,Mass,Financial manager,Nyeri,Low,292205,Electronics,App,9678,Travel
15680,41,High,SME,Insurance claims handler,Kisumu,Low,189467,School Fees,Internet Banking,8419,Medical
15681,50,High,Affluent,Animal nutritionist,Thika,Medium,88441,Bills,App,8224,Education
15682,70,Low,SME,"Pilot, airline",Nyeri,Low,120851,School Fees,App,6866,Motor
15683,68,Medium,Affluent,Medical sales representative,Nairobi,Medium,123309,Electronics,Internet Banking,3545,Life
15684,29,Medium,Mass,Firefighter,Kisumu,High,259665,Travel,App,11732,Travel
15685,73,Low,Mass,Civil Service administrator,Kisumu,Medium,45094,Groceries,App,896,Gadget
15686,44,Medium,Affluent,Radio producer,Mombasa,Medium,35150,Electronics,App,3972,Life
15687,55,Low,SME,Mental health nurse,Nairobi,Low,106332,Travel,USSD,6332,Medical
15688,35,High,Affluent,Primary school teacher,Nairobi,Low,101713,School Fees,Branch,12700,Gadget
15689,62,Low,Affluent,Osteopath,Nairobi,Low,50977,School Fees,Branch,13717,Life
15690,56,Medium,Affluent,Outdoor activities/education manager,Machakos,Low,297396,Electronics,App,5660,Gadget
15691,72,Low,Affluent,Comptroller,Thika,Low,284839,Travel,App,5463,Gadget
15692,30,Low,Mass,Special educational needs teacher,Meru,High,117357,School Fees,Branch,2150,Gadget
15693,70,Low,Affluent,Occupational hygienist,Kisumu,High,122072,Bills,App,10716,Travel
15694,57,Low,Affluent,Training and development officer,Naivasha,High,140416,Travel,USSD,1202,Education
15695,47,Medium,Mass,Environmental manager,Thika,Low,244552,Travel,Internet Banking,7017,Education
15696,70,High,Mass,Homeopath,Meru,Medium,109481,Groceries,App,1356,Medical
15697,66,Medium,Mass,"Clinical scientist, histocompatibility and immunogenetics",Meru,Medium,219410,Travel,App,10588,Education
15698,58,Medium,SME,Recruitment consultant,Meru,Medium,249905,Bills,Internet Banking,14645,Travel
15699,69,High,SME,Financial adviser,Naivasha,Medium,107764,School Fees,Internet Banking,8931,Gadget
15700,30,Medium,Mass,Fast food restaurant manager,Meru,Low,203104,Electronics,Internet Banking,953,Travel
15701,51,High,Affluent,Dispensing optician,Naivasha,Medium,178208,Travel,Branch,2468,Medical
15702,53,High,Affluent,Advertising account planner,Meru,Medium,25396,Groceries,USSD,862,Motor
15703,47,Low,Mass,Control and instrumentation engineer,Mombasa,Low,74337,Travel,App,12996,Education
15704,42,Medium,Mass,"Presenter, broadcasting",Mombasa,Medium,171411,Groceries,Internet Banking,10076,Motor
15705,19,High,SME,"Secretary, company",Naivasha,High,252097,Electronics,App,534,Life
15706,53,Medium,Mass,"Merchandiser, retail",Nyeri,Medium,210670,Groceries,App,5224,Motor
15707,35,Medium,SME,Social researcher,Thika,High,16670,Electronics,App,4947,Gadget
15708,22,High,Mass,Medical physicist,Thika,High,78824,Travel,USSD,13298,Education
15709,36,Low,Affluent,Fisheries officer,Eldoret,Low,146149,Travel,Branch,8923,Travel
15710,59,High,Mass,Careers information officer,Nairobi,High,50565,Electronics,Internet Banking,5159,Motor
15711,35,Low,Affluent,Probation officer,Naivasha,Medium,205990,Groceries,App,14015,Medical
15712,74,High,Mass,Soil scientist,Mombasa,Low,179802,Travel,Branch,1548,Gadget
15713,49,High,SME,"Scientist, research (life sciences)",Machakos,High,24815,Travel,USSD,4186,Life
15714,38,Low,Mass,"Pharmacist, hospital",Nyeri,High,153590,Electronics,App,1043,Medical
15715,27,Low,Affluent,"Librarian, public",Naivasha,High,142838,Bills,USSD,11264,Travel
15716,54,Medium,Affluent,Personal assistant,Mombasa,High,7214,Groceries,Internet Banking,1269,Gadget
15717,66,High,Affluent,Office manager,Mombasa,Medium,230634,School Fees,App,4400,Gadget
15718,39,Medium,Mass,Records manager,Nyeri,Medium,195380,Groceries,Internet Banking,11548,Travel
15719,30,Medium,SME,"Surveyor, building control",Machakos,Low,211223,Electronics,App,7402,Education
15720,72,Low,SME,"Biochemist, clinical",Eldoret,Low,163092,Groceries,App,13157,Education
15721,34,Low,SME,"Chemist, analytical",Machakos,High,256251,Groceries,USSD,6968,Motor
15722,26,Medium,Affluent,"Surveyor, quantity",Nairobi,Medium,32030,Travel,Branch,9612,Gadget
15723,41,Low,Affluent,"Conservation officer, historic buildings",Meru,Medium,108973,School Fees,App,10287,Education
15724,61,High,SME,Primary school teacher,Machakos,High,93193,Groceries,USSD,12770,Travel
15725,31,Low,SME,Civil Service fast streamer,Thika,Low,10355,Electronics,USSD,4673,Education
15726,63,Low,Mass,Civil Service fast streamer,Machakos,High,41577,Travel,Internet Banking,5485,Education
15727,25,High,Mass,Fast food restaurant manager,Nairobi,Low,193491,School Fees,Internet Banking,12713,Travel
15728,72,Low,Mass,Risk analyst,Machakos,Medium,97500,Electronics,App,8873,Motor
15729,54,Medium,SME,"Scientist, forensic",Nairobi,High,53270,School Fees,App,8455,Gadget
15730,36,Medium,SME,"Therapist, drama",Nakuru,Low,289838,Bills,App,11186,Life
15731,45,Medium,SME,Product manager,Nyeri,Low,204310,School Fees,App,2771,Travel
15732,63,Low,Affluent,Paramedic,Kisumu,Low,63634,School Fees,USSD,7297,Education
15733,58,Low,SME,Aeronautical engineer,Kisumu,High,51658,Bills,App,5581,Gadget
15734,47,Low,Mass,Multimedia programmer,Nyeri,High,217513,Bills,Branch,2872,Life
15735,24,Medium,Mass,Podiatrist,Meru,Medium,102019,Electronics,Branch,13555,Medical
15736,43,Low,Affluent,Geophysical data processor,Machakos,Low,246544,Bills,Branch,8737,Education
15737,57,High,Mass,Aeronautical engineer,Nyeri,High,239387,Travel,USSD,12248,Travel
15738,63,Low,Mass,Fast food restaurant manager,Machakos,High,69160,Electronics,Internet Banking,1400,Motor
15739,71,Medium,Affluent,"Scientist, marine",Naivasha,Medium,293580,School Fees,USSD,13376,Gadget
15740,63,High,Mass,Human resources officer,Machakos,Low,187544,Electronics,USSD,5902,Medical
15741,28,High,Affluent,"Chemist, analytical",Machakos,High,55764,Bills,Internet Banking,5766,Motor
15742,31,Medium,Mass,"Nurse, adult",Nyeri,High,47090,Groceries,USSD,11821,Travel
15743,38,High,Affluent,Artist,Thika,High,2237,Electronics,Internet Banking,13309,Gadget
15744,25,High,Affluent,Hydrogeologist,Machakos,High,41742,Electronics,App,8364,Life
15745,20,High,SME,"Physicist, medical",Mombasa,Medium,109856,Groceries,App,3287,Medical
15746,45,High,Affluent,Research scientist (maths),Naivasha,Medium,207395,Travel,Branch,9599,Education
15747,46,High,Mass,Commercial horticulturist,Kisumu,Low,235884,Travel,USSD,1795,Medical
15748,40,Low,SME,"Surveyor, minerals",Machakos,Medium,65960,Groceries,Branch,2918,Medical
15749,35,Medium,SME,Equality and diversity officer,Eldoret,Low,239931,Groceries,USSD,759,Travel
15750,52,Medium,SME,Historic buildings inspector/conservation officer,Eldoret,Low,299345,Electronics,Internet Banking,8536,Motor
15751,30,Low,Affluent,Freight forwarder,Kisumu,High,46612,Bills,USSD,7147,Travel
15752,29,Low,Affluent,Research scientist (life sciences),Nairobi,High,87404,Bills,Internet Banking,2318,Medical
15753,64,Medium,SME,"Editor, commissioning",Mombasa,High,69950,Travel,Branch,6072,Travel
15754,67,Medium,Affluent,"Nurse, learning disability",Mombasa,Low,103176,School Fees,App,8233,Gadget
15755,22,Low,Mass,"Presenter, broadcasting",Naivasha,High,38498,Travel,USSD,7474,Travel
15756,56,Low,Mass,Exercise physiologist,Mombasa,High,34454,Bills,Internet Banking,3711,Education
15757,28,High,Mass,Hydrographic surveyor,Naivasha,Medium,11419,Electronics,Branch,8491,Education
15758,28,Low,Affluent,Corporate investment banker,Nairobi,Medium,22450,Electronics,Branch,7035,Travel
15759,64,Low,Mass,Neurosurgeon,Mombasa,Medium,53936,Travel,Internet Banking,2672,Travel
15760,59,High,Mass,Product manager,Naivasha,Medium,262827,School Fees,App,5526,Gadget
15761,64,High,Affluent,Corporate investment banker,Naivasha,Low,196686,Groceries,Internet Banking,11107,Motor
15762,48,Medium,Affluent,Pharmacologist,Mombasa,High,256115,Travel,Branch,2539,Motor
15763,48,Medium,Mass,Race relations officer,Nyeri,Medium,237666,Electronics,Internet Banking,8414,Motor
15764,30,Low,SME,Cabin crew,Naivasha,Low,255162,Electronics,Internet Banking,9468,Gadget
15765,31,High,SME,Planning and development surveyor,Meru,Low,178236,Bills,App,14411,Life
15766,66,High,Affluent,"Administrator, education",Machakos,High,72321,Bills,App,3923,Education
15767,62,Medium,Affluent,Automotive engineer,Thika,Low,261655,Groceries,USSD,4704,Motor
15768,59,Medium,Affluent,Ambulance person,Nakuru,Low,245877,Travel,Branch,9996,Motor
15769,42,Low,SME,Commercial horticulturist,Kisumu,Low,73360,School Fees,Internet Banking,4794,Medical
15770,50,High,Mass,Music therapist,Machakos,Medium,195671,Travel,USSD,5619,Life
15771,50,Medium,SME,Historic buildings inspector/conservation officer,Kisumu,Medium,280713,Bills,App,14136,Motor
15772,32,Low,Affluent,Dancer,Eldoret,Medium,272263,School Fees,Internet Banking,12448,Education
15773,33,Low,SME,Product manager,Kisumu,High,257544,Electronics,Branch,13157,Life
15774,61,Low,Affluent,Insurance underwriter,Meru,High,86334,Travel,App,10839,Gadget
15775,73,Medium,Mass,Dispensing optician,Naivasha,High,274518,Travel,Internet Banking,11698,Medical
15776,55,Medium,Affluent,"Scientist, clinical (histocompatibility and immunogenetics)",Kisumu,Medium,186018,Electronics,USSD,9674,Motor
15777,23,Medium,Mass,Health promotion specialist,Nyeri,Low,109635,Bills,Branch,681,Travel
15778,61,Medium,Mass,Dispensing optician,Naivasha,Low,62100,School Fees,Internet Banking,3873,Gadget
15779,42,Medium,SME,Video editor,Nakuru,High,57329,School Fees,Internet Banking,6159,Medical
15780,32,High,Affluent,Product/process development scientist,Nairobi,High,120575,Bills,App,3183,Education
15781,21,High,SME,Legal secretary,Nakuru,Medium,236905,Groceries,Internet Banking,10846,Motor
15782,73,High,Affluent,Firefighter,Nyeri,High,84609,Groceries,Branch,12490,Gadget
15783,21,High,Affluent,Multimedia specialist,Machakos,Medium,192265,Travel,Internet Banking,8696,Motor
15784,47,Low,Affluent,"Teacher, adult education",Thika,High,242499,Bills,Internet Banking,10593,Travel
15785,51,Low,SME,Plant breeder/geneticist,Nairobi,Low,59519,Groceries,USSD,6090,Education
15786,44,High,SME,Electronics engineer,Nairobi,Low,291778,Electronics,App,4967,Gadget
15787,48,Medium,Affluent,Ceramics designer,Nakuru,Medium,216941,Electronics,App,14752,Travel
15788,73,High,SME,Publishing copy,Thika,Low,290541,School Fees,Branch,4866,Education
15789,49,High,Affluent,"Psychologist, clinical",Nakuru,Low,286599,Electronics,Internet Banking,6186,Life
15790,61,Low,SME,Hotel manager,Meru,Low,46431,Bills,Branch,10571,Motor
15791,56,Medium,SME,Research scientist (medical),Mombasa,Medium,225401,Groceries,USSD,4514,Travel
15792,69,Low,Mass,Retail manager,Thika,High,37920,Groceries,Internet Banking,10165,Life
15793,26,Medium,SME,Sales executive,Naivasha,High,201971,Groceries,App,12825,Life
15794,58,Low,Affluent,Automotive engineer,Nakuru,Medium,101352,Travel,App,11673,Motor
15795,25,High,SME,Telecommunications researcher,Eldoret,High,280648,School Fees,Internet Banking,5611,Gadget
15796,31,Medium,SME,"Scientist, research (maths)",Eldoret,Low,148240,Electronics,Internet Banking,6328,Travel
15797,50,Low,Affluent,Health promotion specialist,Mombasa,Low,168243,Electronics,Branch,14420,Medical
15798,40,High,SME,Tax adviser,Eldoret,Low,183127,Bills,Internet Banking,7689,Life
15799,38,Low,Mass,Media buyer,Nyeri,Medium,259301,Travel,Branch,5071,Medical
15800,72,Low,Mass,Pharmacologist,Eldoret,Medium,13455,Bills,Internet Banking,5326,Travel
15801,29,Low,Mass,Chief of Staff,Eldoret,Low,235388,School Fees,USSD,2074,Travel
15802,74,High,Mass,Psychiatrist,Nakuru,Medium,67343,School Fees,Branch,1846,Education
15803,19,Medium,Affluent,"Surveyor, quantity",Nyeri,Medium,59302,Groceries,App,7849,Medical
15804,30,Low,Affluent,Psychiatric nurse,Nakuru,Medium,99451,Electronics,Internet Banking,9132,Medical
15805,21,High,Mass,"Editor, film/video",Naivasha,Low,199565,Electronics,App,13954,Travel
15806,37,Low,Affluent,Ambulance person,Thika,Medium,274352,Bills,Internet Banking,10148,Travel
15807,67,Medium,SME,"Journalist, broadcasting",Machakos,Medium,112909,Groceries,App,6811,Gadget
15808,68,Low,SME,"Designer, graphic",Nairobi,Low,203100,Groceries,Internet Banking,11628,Medical
15809,65,High,SME,"Administrator, local government",Nyeri,High,13175,Electronics,App,593,Education
15810,31,Low,Mass,Brewing technologist,Mombasa,Low,43066,School Fees,Branch,12185,Life
15811,47,Low,Mass,Radio producer,Mombasa,Low,161260,Bills,App,13538,Education
15812,46,Medium,Affluent,Local government officer,Mombasa,Medium,114032,Electronics,App,2083,Gadget
15813,25,Medium,Affluent,Chief Executive Officer,Kisumu,High,133652,Electronics,USSD,6829,Education
15814,29,Medium,Affluent,Animal technologist,Thika,Medium,136351,School Fees,Branch,12497,Medical
15815,58,Low,Mass,Media planner,Kisumu,Medium,261451,Bills,App,5321,Gadget
15816,55,High,Affluent,Estate manager/land agent,Naivasha,High,71893,Travel,Branch,5699,Gadget
15817,43,Low,SME,Dentist,Kisumu,High,172769,Electronics,USSD,12583,Motor
15818,67,Low,SME,Product/process development scientist,Thika,Low,237830,Groceries,App,13922,Medical
15819,19,Low,SME,Contracting civil engineer,Mombasa,Low,179599,Travel,USSD,11730,Education
15820,72,Low,Mass,"Nurse, learning disability",Mombasa,Low,195181,Travel,App,10022,Travel
15821,57,Medium,Affluent,Osteopath,Kisumu,Medium,175544,Groceries,Internet Banking,9144,Education
15822,73,Medium,Affluent,Metallurgist,Machakos,Medium,66851,Electronics,Internet Banking,2029,Medical
15823,31,Medium,Mass,Education administrator,Meru,High,176871,School Fees,Internet Banking,10978,Medical
15824,23,Medium,Mass,Geographical information systems officer,Mombasa,High,263629,Groceries,Branch,13208,Medical
15825,59,High,SME,"Radiographer, therapeutic",Naivasha,Low,179022,School Fees,USSD,4620,Travel
15826,57,Low,Mass,"Production assistant, radio",Nairobi,Medium,49757,Bills,App,10682,Medical
15827,48,Low,SME,"Designer, fashion/clothing",Nakuru,High,8625,School Fees,Internet Banking,1904,Motor
15828,34,Low,SME,Interior and spatial designer,Thika,Low,146784,School Fees,USSD,4616,Travel
15829,42,High,Affluent,Building services engineer,Naivasha,Medium,81549,Bills,Branch,1085,Life
15830,49,High,SME,Research scientist (maths),Kisumu,Low,112064,Groceries,USSD,1549,Motor
15831,29,Medium,Affluent,Diagnostic radiographer,Kisumu,High,65485,Groceries,USSD,7416,Medical
15832,66,Low,SME,Biomedical engineer,Eldoret,Medium,218703,School Fees,Internet Banking,12519,Motor
15833,30,Low,Affluent,Licensed conveyancer,Kisumu,Low,90283,Electronics,App,1889,Gadget
15834,36,High,Mass,"Therapist, sports",Meru,Low,55386,Bills,USSD,1656,Education
15835,61,Low,Affluent,Cabin crew,Mombasa,Low,205506,Travel,USSD,8403,Travel
15836,65,High,Mass,Magazine journalist,Nyeri,Medium,129032,Electronics,Internet Banking,11818,Life
15837,42,Medium,Affluent,"Designer, blown glass/stained glass",Naivasha,Low,49245,Electronics,Branch,13751,Life
15838,48,High,Mass,"Accountant, chartered public finance",Naivasha,High,252315,Electronics,Branch,12736,Education
15839,54,Low,Mass,"Teacher, secondary school",Kisumu,Medium,95869,Groceries,App,9584,Medical
15840,42,High,Mass,Equality and diversity officer,Machakos,High,237066,Bills,Branch,9176,Education
15841,33,High,SME,"Research officer, trade union",Kisumu,Low,273375,Bills,Branch,11798,Education
15842,74,Medium,Mass,Administrator,Eldoret,Medium,137229,Bills,Internet Banking,14936,Life
15843,55,Low,Affluent,Advertising account executive,Nairobi,Medium,286979,School Fees,App,1687,Motor
15844,60,Low,Mass,Health service manager,Nyeri,High,128727,School Fees,USSD,9114,Life
15845,66,Medium,Mass,Farm manager,Nakuru,Low,116529,Bills,Internet Banking,2921,Motor
15846,40,High,Affluent,Publishing rights manager,Mombasa,Medium,106181,Travel,USSD,1216,Gadget
15847,31,High,Mass,Physiotherapist,Eldoret,Low,23352,Electronics,App,10054,Education
15848,23,Low,Affluent,"Journalist, magazine",Nakuru,Low,249868,Groceries,Internet Banking,3901,Life
15849,42,High,Mass,Toxicologist,Nakuru,Medium,180270,School Fees,Internet Banking,2240,Motor
15850,40,Medium,Affluent,"Designer, television/film set",Nakuru,Low,144369,Groceries,Branch,6562,Gadget
15851,60,Low,Affluent,Museum education officer,Eldoret,Medium,11416,Bills,Branch,8324,Travel
15852,29,High,Mass,"Clinical scientist, histocompatibility and immunogenetics",Meru,High,93086,Bills,Internet Banking,4150,Medical
15853,30,Medium,Mass,"Pilot, airline",Meru,High,99674,Electronics,USSD,13446,Travel
15854,53,Medium,Mass,Hydrologist,Nakuru,Medium,208006,School Fees,USSD,8916,Medical
15855,56,Low,Mass,Meteorologist,Meru,Medium,255418,Electronics,Branch,3161,Life
15856,51,Low,Mass,Arts development officer,Machakos,Low,164684,Travel,USSD,11399,Gadget
15857,23,High,Mass,Health and safety adviser,Eldoret,Medium,37531,Groceries,App,5262,Travel
15858,55,High,SME,"Doctor, hospital",Machakos,High,71402,School Fees,USSD,7434,Medical
15859,67,High,Mass,"Accountant, chartered",Naivasha,Low,191785,Groceries,USSD,11092,Gadget
15860,69,Medium,SME,Dealer,Mombasa,High,130922,School Fees,Internet Banking,1724,Motor
15861,57,Medium,SME,Hotel manager,Nyeri,High,88686,School Fees,Internet Banking,6037,Gadget
15862,25,High,SME,Risk manager,Machakos,High,243650,Electronics,Branch,1741,Gadget
15863,25,Low,Mass,Geophysicist/field seismologist,Meru,Low,208065,Bills,Branch,5223,Motor
15864,57,Medium,Affluent,"Teacher, secondary school",Mombasa,High,241064,Travel,App,6637,Medical
15865,50,Medium,Affluent,"Administrator, sports",Mombasa,High,236347,Bills,USSD,5326,Life
15866,51,High,Affluent,Theatre manager,Nyeri,High,92360,Groceries,USSD,9558,Education
15867,61,Low,Mass,Garment/textile technologist,Meru,Medium,280481,School Fees,Internet Banking,2785,Motor
15868,32,Medium,Affluent,"Surveyor, planning and development",Nairobi,High,230659,Travel,App,14945,Gadget
15869,53,Low,Affluent,Ceramics designer,Kisumu,Low,124555,Bills,Branch,8033,Motor
15870,74,Medium,Mass,Community arts worker,Kisumu,Medium,114368,School Fees,App,3010,Education
15871,52,Low,Mass,Government social research officer,Thika,High,299482,Groceries,USSD,8995,Life
15872,63,Low,SME,Senior tax professional/tax inspector,Naivasha,Medium,53723,Travel,USSD,3881,Motor
15873,39,Medium,Mass,Herpetologist,Kisumu,Low,100025,Electronics,Branch,6640,Motor
15874,40,Low,Affluent,Race relations officer,Machakos,Medium,262064,School Fees,App,3621,Life
15875,57,Medium,Mass,"Conservation officer, historic buildings",Mombasa,Low,167760,Bills,USSD,13051,Gadget
15876,62,Medium,Mass,Production manager,Kisumu,High,94625,Groceries,Branch,1972,Education
15877,72,Low,Affluent,Proofreader,Nyeri,Medium,178580,Electronics,USSD,9053,Travel
15878,68,Medium,Affluent,Podiatrist,Mombasa,Medium,176166,Bills,Internet Banking,13230,Medical
