customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,transaction_id,transaction_date,amount,category,channel,balance_after,policy_id,product_type,premium_amount,start_date,end_date,status
3583,73.0,Medium,SME,Furniture designer,Kakamega,,102753.0,2025-09-10,282962.0,Groceries,Internet Banking,748508.0,501789.0,Medical,,2023-07-29,2026-07-10,Pending
3583,73.0,Medium,SME,Furniture designer,Kakamega,,102753.0,2025-09-10,282962.0,Groceries,Internet Banking,748508.0,503147.0,Medical,4584.0,2022-04-18,2026-12-13,
3583,73.0,Medium,SME,Furniture designer,Kakamega,,102753.0,2025-09-10,282962.0,Groceries,Internet Banking,748508.0,504643.0,Medical,,2024-09-05,2026-04-18,
3583,73.0,Medium,SME,Furniture designer,Kakamega,,102753.0,2025-09-10,282962.0,Groceries,Internet Banking,748508.0,505086.0,Gadget,,2024-02-17,2027-03-10,Active
3584,,,Affluent,Horticultural consultant,Bungoma,Medium,,,,,,,503411.0,Motor,,2024-07-01,2027-08-27,
3584,,,Affluent,Horticultural consultant,Bungoma,Medium,,,,,,,506462.0,Motor,,2022-08-29,2026-09-28,
3585,,,SME,Agricultural consultant,Wajir,Medium,100729.0,2024-11-03,,Bills,,687896.0,505265.0,Travel,,2023-03-05,2027-08-19,Active
3585,,,SME,Agricultural consultant,Wajir,Medium,100729.0,2024-11-03,,Bills,,687896.0,505289.0,Motor,,2022-10-16,2028-04-10,Pending
3585,,,SME,Agricultural consultant,Wajir,Medium,104060.0,2024-11-28,,,,423691.0,505265.0,Travel,,2023-03-05,2027-08-19,Active
3585,,,SME,Agricultural consultant,Wajir,Medium,104060.0,2024-11-28,,,,423691.0,505289.0,Life,,2022-10-16,2028-04-10,Pending
3586,,Medium,SME,"Scientist, audiological",Nyeri,,,,,,,,503582.0,Gadget,,2022-10-16,2026-11-19,
3586,,Medium,SME,"Scientist, audiological",Nyeri,,,,,,,,505310.0,Gadget,11892.0,2022-12-31,2027-11-30,
3587,73.0,,SME,Retail banker,Kitale,,100722.0,2024-07-27,5900.0,Electronics,,259933.0,504143.0,Life,,2023-05-18,2027-06-02,
3588,77.0,Low,Affluent,Insurance broker,Wajir,,102495.0,2025-08-21,190556.0,School Fees,Branch,,503889.0,Motor,13695.0,2024-04-08,2028-06-11,Pending
3589,,Medium,Mass,"Surveyor, insurance",Eldoret,Low,100480.0,2026-01-24,172974.0,Electronics,Branch,317504.0,,Gadget,,,,
3590,56.0,,Affluent,Technical brewer,Nyeri,Medium,104718.0,2024-06-23,30541.0,,Internet Banking,510498.0,500491.0,Gadget,,2023-10-13,2027-03-22,Lapsed
3590,56.0,,Affluent,Technical brewer,Nyeri,Medium,106305.0,2025-08-01,,Groceries,,797339.0,500491.0,Medical,,2023-10-13,2027-03-22,Lapsed
3591,45.0,, ,Advertising art director,Lamu,,101661.0,2025-07-28,103361.0,,Internet Banking,519697.0,,Travel,,,,
3591,45.0,, ,Advertising art director,Lamu,,106667.0,2026-02-13,,Travel,App,,,Travel,,,,
3592,66.0,,SME,Contractor,Kericho,,101072.0,2025-11-12,,,Internet Banking,81930.0,,Travel,,,,
3592,66.0,,SME,Contractor,Kericho,,104245.0,2025-06-07,,Electronics,App,38145.0,,Life,,,,
3593,,High, ,Architect,Kajiado,Medium,,,,,,,501129.0,Gadget,1114.0,2022-06-16,2027-12-27,
3594,30.0,High,Affluent,Politician's assistant,Narok,Medium,,,,,,,503010.0,Life,,2023-04-19,2028-07-27,Lapsed
3595,53.0,,Mass,Solicitor,Naivasha,Low,100187.0,2025-03-29,,,USSD,,500820.0,Travel,8091.0,2023-09-04,2028-08-21,Active
3595,53.0,,Mass,Solicitor,Naivasha,Low,100205.0,2025-02-15,224198.0,Groceries,,,500820.0,Gadget,8091.0,2023-09-04,2028-08-21,Active
3595,53.0,,Mass,Solicitor,Naivasha,Low,102325.0,2025-09-01,210198.0,,App,,500820.0,Medical,8091.0,2023-09-04,2028-08-21,Active
3595,53.0,,Mass,Solicitor,Naivasha,Low,106016.0,2024-10-21,,,USSD,739970.0,500820.0,Gadget,8091.0,2023-09-04,2028-08-21,Active
3596,,,Mass,Mental health nurse,Wajir,High,,,,,,,,Motor,,,,
3597,,High,SME,Sports administrator,Homa Bay,High,103165.0,2024-11-14,,School Fees,Branch,660603.0,,Medical,,,,
3598,21.0,Medium,Mass,Comptroller,Kajiado,Low,106043.0,2025-01-22,59521.0,Bills,USSD,251803.0,,Life,,,,
3599,,High,Affluent,Seismic interpreter,Thika,Low,101010.0,2025-05-01,,Travel,App,704306.0,505475.0,Gadget,10298.0,2023-06-13,2028-08-07,Pending
3600,,,Affluent,Petroleum engineer,Nyeri,Medium,102493.0,2025-03-12,,,Branch,187650.0,,Motor,,,,
3600,,,Affluent,Petroleum engineer,Nyeri,Medium,102675.0,2024-06-23,124326.0,Travel,,,,Gadget,,,,
3601,,Low,Mass,"Research officer, political party",Bomet,Low,100355.0,2024-12-27,,Bills,USSD,,502038.0,Life,1382.0,2024-09-16,2028-05-11,
3602,48.0,High,SME,Dance movement psychotherapist,Nyeri,Low,,,,,,,505593.0,Medical,8789.0,2023-11-13,2027-07-21,Pending
3603,28.0,,SME,Sports development officer,Busia,,,,,,,,,Life,,,,
3604,,,Affluent,Leisure centre manager,Kakamega,Low,,,,,,,,Life,,,,
3605,,,Mass,"Psychotherapist, dance movement",Siaya,Low,103640.0,2025-11-12,,Electronics,,396549.0,,Motor,,,,
3606,,Low,Affluent,Geographical information systems officer,Nyeri,,102721.0,2026-02-13,,,App,,502331.0,Medical,,2023-08-15,2028-06-21,
3606,,Low,Affluent,Geographical information systems officer,Nyeri,,102762.0,2025-06-16,228801.0,,,603117.0,502331.0,Travel,,2023-08-15,2028-06-21,
3606,,Low,Affluent,Geographical information systems officer,Nyeri,,103047.0,2025-08-10,,,App,612263.0,502331.0,Gadget,,2023-08-15,2028-06-21,
3607,,,Affluent,Production engineer,Kilifi,Medium,104665.0,2024-09-25,184942.0,,App,,506769.0,Travel,,2024-03-18,2029-01-26,
3607,,,Affluent,Production engineer,Kilifi,Medium,104761.0,2024-07-01,,School Fees,,,506769.0,Travel,,2024-03-18,2029-01-26,
3608,,Medium, ,Forensic scientist,Embu,Medium,,,,,,,,Travel,,,,
3609,,,Affluent,Plant breeder/geneticist,Garissa,Low,103828.0,2025-11-13,,School Fees,App,696395.0,502824.0,Medical,5605.0,2024-02-06,2027-09-23,Pending
3609,,,Affluent,Plant breeder/geneticist,Garissa,Low,104348.0,2025-12-08,,,Branch,,502824.0,Medical,5605.0,2024-02-06,2027-09-23,Pending
3610,,Low,SME,Animal nutritionist,Naivasha,Low,106071.0,2024-07-21,24344.0,Electronics,,6145.0,500175.0,Travel,,2023-08-07,2028-08-22,Active
3611,,,Mass,Art gallery manager,Kericho,High,104584.0,2024-03-22,222673.0,School Fees,,,505393.0,Travel,,2025-02-06,2027-09-21,Pending
3612,,,Mass,"Therapist, nutritional",Kakamega,,102561.0,2024-06-18,,,USSD,,500379.0,Gadget,,2023-08-27,2026-09-09,Pending
3613,,Medium, ,Retail manager,Naivasha,High,100574.0,2026-01-04,,Bills,USSD,,501866.0,Medical,,2022-12-21,2026-08-08,
3613,,Medium, ,Retail manager,Naivasha,High,105255.0,2024-12-13,,School Fees,Internet Banking,,501866.0,Life,,2022-12-21,2026-08-08,
3614,,, ,Ranger/warden,Kakamega,Low,102268.0,2025-08-12,,Travel,Internet Banking,180431.0,500929.0,Travel,12499.0,2022-11-10,2028-09-04,
3614,,, ,Ranger/warden,Kakamega,Low,102268.0,2025-08-12,,Travel,Internet Banking,180431.0,502748.0,Life,4110.0,2022-12-04,2028-01-13,
3614,,, ,Ranger/warden,Kakamega,Low,102268.0,2025-08-12,,Travel,Internet Banking,180431.0,504743.0,Travel,11884.0,2022-12-05,2026-06-11,Lapsed
3615,,Medium,SME,"Scientist, research (physical sciences)",Embu,High,100370.0,2025-04-07,,Travel,Internet Banking,720599.0,,Motor,,,,
3616,,High, ,Heritage manager,Malindi,High,104625.0,2025-09-17,,Bills,Branch,,501534.0,Travel,,2024-09-24,2027-05-30,Pending
3617,,Medium,Affluent,Museum/gallery curator,Homa Bay,Medium,,,,,,,501588.0,Life,,2023-09-09,2027-03-16,Active
3618,,,Affluent,Ambulance person,Nairobi,,103520.0,2025-05-30,298557.0,,App,662270.0,,Gadget,,,,
3619,,High,SME,Youth worker,Meru,Medium,101596.0,2024-09-07,,Groceries,,411052.0,502586.0,Medical,3311.0,2024-01-02,2026-06-26,Pending
3619,,High,SME,Youth worker,Meru,Medium,101596.0,2024-09-07,,Groceries,,411052.0,503431.0,Travel,,2024-06-19,2026-07-26,Lapsed
3619,,High,SME,Youth worker,Meru,Medium,104591.0,2025-10-27,95448.0,Travel,USSD,1822.0,502586.0,Medical,3311.0,2024-01-02,2026-06-26,Pending
3619,,High,SME,Youth worker,Meru,Medium,104591.0,2025-10-27,95448.0,Travel,USSD,1822.0,503431.0,Motor,,2024-06-19,2026-07-26,Lapsed
3620,35.0,,Mass,"Conservation officer, historic buildings",Meru,Medium,,,,,,,502418.0,Gadget,,2022-09-07,2028-10-18,Pending
3621,,,SME,Music therapist,Kwale,High,,,,,,,500162.0,Medical,,2024-10-07,2026-07-31,Pending
3622,,High, ,"Engineer, technical sales",,,100962.0,2024-05-17,,School Fees,USSD,,506317.0,Gadget,,2024-10-12,2026-04-17,Lapsed
3623,30.0,Medium,Mass,Garment/textile technologist,Bomet,Low,,,,,,,,Travel,,,,
3624,49.0,Low,Mass,Wellsite geologist,Nyeri,,,,,,,,503940.0,Life,1098.0,2023-07-04,2028-01-07,
3624,49.0,Low,Mass,Wellsite geologist,Nyeri,,,,,,,,505419.0,Medical,5525.0,2023-06-30,2027-05-30,Pending
3624,49.0,Low,Mass,Wellsite geologist,Nyeri,,,,,,,,505572.0,Travel,,2023-06-10,2028-03-24,
3624,49.0,Low,Mass,Wellsite geologist,Nyeri,,,,,,,,506667.0,Gadget,,2024-01-11,2028-07-20,Lapsed
3625,57.0,Low,Mass,Environmental health practitioner,Narok,Medium,,,,,,,503670.0,Travel,2922.0,2023-02-21,2028-08-04,Pending
3626,,Low, ,Dance movement psychotherapist,Garissa,High,100316.0,2024-10-13,290121.0,Travel,USSD,745635.0,506505.0,Travel,4748.0,2023-01-24,2027-09-17,Active
3626,,Low, ,Dance movement psychotherapist,Garissa,High,106130.0,2025-04-10,,,Internet Banking,562214.0,506505.0,Motor,4748.0,2023-01-24,2027-09-17,Active
3627,,Low,Affluent,Paediatric nurse,Homa Bay,Low,104910.0,2024-04-19,,School Fees,USSD,,,Medical,,,,
3628,,,Affluent,"Solicitor, Scotland",Kakamega,Medium,101915.0,2025-01-17,,Groceries,Branch,,503464.0,Travel,14634.0,2022-09-16,2027-07-08,Pending
3628,,,Affluent,"Solicitor, Scotland",Kakamega,Medium,105201.0,2025-11-25,138967.0,Groceries,App,,503464.0,Motor,14634.0,2022-09-16,2027-07-08,Pending
3628,,,Affluent,"Solicitor, Scotland",Kakamega,Medium,106946.0,2025-01-13,,,,237698.0,503464.0,Life,14634.0,2022-09-16,2027-07-08,Pending
3629,,Low, ,"Designer, multimedia",Bomet,High,,,,,,,,Motor,,,,
3630,,High, ,Chartered accountant,Lamu,Medium,103258.0,2025-04-11,,School Fees,USSD,,505019.0,Gadget,,2024-10-05,2026-12-08,Lapsed
3631,,Low,SME,Comptroller,Kilifi,High,,,,,,,500616.0,Life,,2022-07-19,2026-09-20,Pending
3631,,Low,SME,Comptroller,Kilifi,High,,,,,,,501422.0,Medical,,2022-08-24,2028-10-29,Active
3632,55.0,,SME,Theme park manager,Malindi,,,,,,,,500240.0,Life,,2022-09-15,2027-08-22,Pending
3633,,Low,Affluent,"Librarian, academic",Kwale,Medium,101026.0,2024-03-20,,Bills,USSD,527785.0,,Gadget,,,,
3633,,Low,Affluent,"Librarian, academic",Kwale,Medium,102696.0,2024-06-20,,Bills,Branch,368685.0,,Life,,,,
3634,,Medium, ,Exercise physiologist,Wajir,,,,,,,,,Medical,,,,
3635,,High,SME,Training and development officer,Narok,,102102.0,2024-12-18,,,Branch,,505928.0,Motor,,2023-08-02,2026-07-16,
3635,,High,SME,Training and development officer,Narok,,103740.0,2024-11-13,92255.0,,App,66172.0,505928.0,Motor,,2023-08-02,2026-07-16,
3635,,High,SME,Training and development officer,Narok,,106902.0,2025-09-16,,School Fees,Branch,671264.0,505928.0,Medical,,2023-08-02,2026-07-16,
3636,65.0,High, ,Higher education lecturer,Kericho,High,104125.0,2025-04-01,,Electronics,,449928.0,,Life,,,,
3637,35.0,, ,Toxicologist,,Low,,,,,,,,Medical,,,,
3638,,,Affluent,English as a foreign language teacher,Thika,,,,,,,,502701.0,Life,,2023-12-11,2026-10-16,Lapsed
3639,,High,Affluent,"Teacher, special educational needs",Garissa,Medium,,,,,,,505479.0,Gadget,,2023-01-02,2028-11-26,Lapsed
3640,,Medium, ,"Research officer, government",Homa Bay,Medium,100684.0,2025-04-15,101161.0,Electronics,App,270693.0,,Life,,,,
3640,,Medium, ,"Research officer, government",Homa Bay,Medium,103712.0,2025-09-20,,,Internet Banking,,,Motor,,,,
3640,,Medium, ,"Research officer, government",Homa Bay,Medium,106493.0,2025-04-09,,School Fees,,,,Medical,,,,
3641,,Low,Mass,Chief Technology Officer,Nakuru,High,102271.0,2024-08-19,,,App,576156.0,,Life,,,,
3642,,High,Mass,Set designer,Machakos,,100378.0,2025-02-12,,,Branch,169216.0,503540.0,Travel,10643.0,2024-10-19,2026-06-07,Lapsed
3642,,High,Mass,Set designer,Machakos,,100378.0,2025-02-12,,,Branch,169216.0,504326.0,Medical,12332.0,2022-11-10,2027-05-26,Active
3642,,High,Mass,Set designer,Machakos,,100882.0,2025-11-28,,,Branch,132725.0,503540.0,Gadget,10643.0,2024-10-19,2026-06-07,Lapsed
3642,,High,Mass,Set designer,Machakos,,100882.0,2025-11-28,,,Branch,132725.0,504326.0,Motor,12332.0,2022-11-10,2027-05-26,Active
3643,,Medium, ,Engineering geologist, ,Low,101129.0,2025-05-16,,,USSD,,501102.0,Life,,2023-12-03,2027-01-27,
3644,,Low,Affluent,"Accountant, chartered",Kilifi,Low,,,,,,,500580.0,Medical,,2022-04-19,2026-11-28,Active
3645,,,Mass,Mental health nurse,Naivasha,Medium,103029.0,2025-08-04,214768.0,,USSD,222781.0,501663.0,Gadget,,2022-11-25,2027-10-30,Active
3645,,,Mass,Mental health nurse,Naivasha,Medium,103029.0,2025-08-04,214768.0,,USSD,222781.0,503119.0,Motor,,2025-01-07,2027-04-16,Pending
3645,,,Mass,Mental health nurse,Naivasha,Medium,103029.0,2025-08-04,214768.0,,USSD,222781.0,504483.0,Life,,2024-07-02,2029-01-29,Lapsed
3645,,,Mass,Mental health nurse,Naivasha,Medium,103029.0,2025-08-04,214768.0,,USSD,222781.0,505722.0,Motor,14812.0,2023-04-05,2026-07-19,Active
3646,56.0,High,Affluent,Adult guidance worker,Bomet,High,,,,,,,500744.0,Motor,10538.0,2024-04-22,2029-02-03,Lapsed
3647,,High,Mass,"Scientist, clinical (histocompatibility and immunogenetics)",Malindi,,106114.0,2024-09-25,147591.0,Travel,Internet Banking,587764.0,503006.0,Motor,,2023-07-09,2028-12-10,
3647,,High,Mass,"Scientist, clinical (histocompatibility and immunogenetics)",Malindi,,106114.0,2024-09-25,147591.0,Travel,Internet Banking,587764.0,503041.0,Life,13283.0,2024-09-26,2026-08-09,
3647,,High,Mass,"Scientist, clinical (histocompatibility and immunogenetics)",Malindi,,106114.0,2024-09-25,147591.0,Travel,Internet Banking,587764.0,506129.0,Travel,,2022-04-20,2028-01-24,
3648,,Medium, ,"Psychologist, counselling",Homa Bay,Medium,,,,,,,505261.0,Life,7390.0,2024-02-24,2028-09-25,Pending
3648,,Medium, ,"Psychologist, counselling",Homa Bay,Medium,,,,,,,506208.0,Life,,2024-06-12,2027-06-09,
3649,,,SME,Housing manager/officer,Wajir,High,,,,,,,500654.0,Motor,,2024-08-27,2028-04-08,Lapsed
3650,,,SME,Television camera operator,Mombasa,Low,105779.0,2024-10-17,196064.0,,Branch,63138.0,500278.0,Gadget,,2022-11-14,2027-05-16,
3650,,,SME,Television camera operator,Mombasa,Low,106781.0,2026-01-01,216145.0,,Internet Banking,719034.0,500278.0,Medical,,2022-11-14,2027-05-16,
3651,,,Affluent,Clinical molecular geneticist,Malindi,Medium,,,,,,,,Travel,,,,
3652,,High,Affluent,Sports therapist,Kilifi,High,106994.0,2025-12-13,,Bills,Internet Banking,707137.0,503817.0,Life,,2023-01-22,2029-02-06,Pending
3653,70.0,,Mass,Architectural technologist,Nakuru,Low,,,,,,,504293.0,Travel,,2022-04-17,2028-07-07,
3654,,Low, ,"Education officer, community",Busia,High,,,,,,,505448.0,Gadget,,2025-01-11,2028-03-20,Pending
3654,,Low, ,"Education officer, community",Busia,High,,,,,,,506627.0,Travel,,2024-12-30,2028-09-13,Lapsed
3655,,,Mass,"Chemist, analytical",Embu,Medium,,,,,,,504225.0,Life,,2023-04-27,2028-07-21,
3656,,, ,Oncologist,Machakos,,,,,,,,,Gadget,,,,
3657,,Low, ,Technical sales engineer,Eldoret,High,100406.0,2025-01-17,,Travel,USSD,,501113.0,Life,,2023-04-16,2028-03-08,
3658,,Medium,Affluent,Public librarian,Eldoret,,100103.0,2024-04-10,195795.0,Travel,USSD,,502252.0,Motor,,2024-01-17,2026-04-18,Lapsed
3658,,Medium,Affluent,Public librarian,Eldoret,,100103.0,2024-04-10,195795.0,Travel,USSD,,505605.0,Life,,2024-12-11,2027-04-10,
3659,,,SME,Barista,,Medium,103600.0,2024-05-24,70465.0,Bills,Branch,,,Gadget,,,,
3660,,,SME,Training and development officer,Eldoret,Low,103853.0,2026-01-15,,,Internet Banking,,502750.0,Gadget,,2022-08-21,2028-09-10,Active
3660,,,SME,Training and development officer,Eldoret,Low,103853.0,2026-01-15,,,Internet Banking,,506538.0,Gadget,10799.0,2024-03-21,2028-11-10,Lapsed
3661,,Low,Affluent,"Designer, jewellery",Bomet,High,105946.0,2025-02-22,,,USSD,230867.0,506576.0,Travel,,2024-08-01,2028-10-21,
3662,,,SME,Amenity horticulturist,Eldoret,Low,,,,,,,,Travel,,,,
3663,,Medium,Affluent,"Accountant, chartered certified",Kisumu,,101967.0,2024-06-24,,Groceries,App,,,Travel,,,,
3664,,,Mass,Clinical research associate,Thika,,106948.0,2024-05-02,,Electronics,Internet Banking,6050.0,505740.0,Medical,13181.0,2024-11-30,2027-12-23,Active
3664,,,Mass,Clinical research associate,Thika,,106948.0,2024-05-02,,Electronics,Internet Banking,6050.0,505835.0,Life,13899.0,2022-07-16,2027-04-17,
3665,23.0,Low, ,Technical sales engineer,Wajir,Low,101254.0,2024-09-08,,School Fees,Branch,,502413.0,Gadget,,2022-04-20,2026-04-15,Pending
3665,23.0,Low, ,Technical sales engineer,Wajir,Low,105194.0,2025-09-12,,Groceries,,566170.0,502413.0,Travel,,2022-04-20,2026-04-15,Pending
3665,23.0,Low, ,Technical sales engineer,Wajir,Low,106424.0,2025-09-21,,,,231936.0,502413.0,Medical,,2022-04-20,2026-04-15,Pending
3665,23.0,Low, ,Technical sales engineer,Wajir,Low,106860.0,2025-05-24,,Travel,,,502413.0,Life,,2022-04-20,2026-04-15,Pending
3666,,,SME,Theatre stage manager,Nairobi,Medium,102956.0,2024-08-01,51568.0,Travel,Branch,155170.0,505682.0,Medical,675.0,2024-08-14,2027-06-13,Lapsed
3666,,,SME,Theatre stage manager,Nairobi,Medium,103164.0,2024-11-27,261948.0,Travel,USSD,,505682.0,Travel,675.0,2024-08-14,2027-06-13,Lapsed
3667,49.0,,SME,Commissioning editor,Machakos,,,,,,,,505213.0,Medical,,2023-01-21,2026-06-28,Lapsed
3667,49.0,,SME,Commissioning editor,Machakos,,,,,,,,506540.0,Life,,2023-08-26,2028-05-17,Pending
3668,,High,Mass,Private music teacher,Kericho,Medium,,,,,,,506035.0,Motor,,2025-02-19,2028-06-25,Pending
3669,,Low,Mass,Quality manager,Migori,Low,102008.0,2025-04-19,,Travel,App,263771.0,,Travel,,,,
3669,,Low,Mass,Quality manager,Migori,Low,104777.0,2024-10-05,,Electronics,,706256.0,,Travel,,,,
3670,,Low,SME,,Thika,Medium,,,,,,,504384.0,Travel,6355.0,2022-06-07,2028-06-24,
3671,,Low,SME,Pensions consultant,Isiolo,,,,,,,,,Motor,,,,
3672,,Low,Affluent,Physiological scientist,Isiolo,Low,103438.0,2025-08-24,,School Fees,Branch,559602.0,505395.0,Motor,,2022-06-01,2026-06-04,
3673,,,Affluent,Podiatrist,Homa Bay,Medium,101815.0,2025-01-17,,School Fees,,,500361.0,Life,3251.0,2023-06-28,2026-08-16,Lapsed
3673,,,Affluent,Podiatrist,Homa Bay,Medium,104287.0,2025-12-22,,School Fees,Branch,,500361.0,Life,3251.0,2023-06-28,2026-08-16,Lapsed
3673,,,Affluent,Podiatrist,Homa Bay,Medium,104721.0,2025-08-14,,Electronics,,,500361.0,Motor,3251.0,2023-06-28,2026-08-16,Lapsed
3673,,,Affluent,Podiatrist,Homa Bay,Medium,106938.0,2024-12-17,,Travel,Internet Banking,,500361.0,Travel,3251.0,2023-06-28,2026-08-16,Lapsed
3674,,,SME,Licensed conveyancer,Machakos,Medium,100524.0,2024-10-01,134966.0,Travel,Internet Banking,,500998.0,Life,11924.0,2023-11-29,2028-07-27,
3675,,Medium,Affluent,Geophysical data processor,Wajir,High,101184.0,2025-12-28,46635.0,Travel,Branch,737998.0,,Travel,,,,
3675,,Medium,Affluent,Geophysical data processor,Wajir,High,103419.0,2025-05-15,121763.0,Groceries,App,140475.0,,Travel,,,,
3675,,Medium,Affluent,Geophysical data processor,Wajir,High,103672.0,2024-06-25,,Electronics,USSD,,,Gadget,,,,
3676,,,Mass,Chartered accountant,Malindi,,104597.0,2026-01-07,,Electronics,USSD,338752.0,,Life,,,,
3677,,Low, ,,Machakos,High,,,,,,,,Motor,,,,
3678,,,Affluent,Outdoor activities/education manager,Garissa,Medium,,,,,,,501579.0,Life,,2024-09-18,2028-09-05,Lapsed
3678,,,Affluent,Outdoor activities/education manager,Garissa,Medium,,,,,,,505408.0,Gadget,12250.0,2024-05-04,2028-03-07,
3678,,,Affluent,Outdoor activities/education manager,Garissa,Medium,,,,,,,505991.0,Motor,10437.0,2022-08-11,2026-11-28,
3679,,, ,Product designer,Busia,,105159.0,2026-01-26,,,Internet Banking,428984.0,500123.0,Gadget,,2023-01-28,2027-05-10,Active
3680,30.0,Low,Affluent,Insurance underwriter,,Low,103731.0,2025-09-18,,Electronics,USSD,,,Gadget,,,,
3681,62.0,,SME,Control and instrumentation engineer,Nyeri,Low,,,,,,,503145.0,Medical,,2023-03-29,2029-02-07,Pending
3682,,Low,Affluent,"Geologist, wellsite", ,Low,101540.0,2024-05-05,,Bills,,,506504.0,Gadget,,2023-08-31,2028-06-30,
3683,,, ,Sport and exercise psychologist,Nairobi,Medium,,,,,,,,Life,,,,
3684,,High, ,Museum/gallery curator, ,Medium,105594.0,2026-03-19,,Electronics,App,,,Motor,,,,
3685,75.0,,SME,Optometrist,Meru,Low,106215.0,2026-02-08,256317.0,Electronics,USSD,,,Travel,,,,
3686,,Low, ,Fine artist,Malindi,High,,,,,,,502821.0,Gadget,6885.0,2024-05-13,2026-07-04,Pending
3686,,Low, ,Fine artist,Malindi,High,,,,,,,502971.0,Travel,,2024-04-07,2028-10-03,Pending
3686,,Low, ,Fine artist,Malindi,High,,,,,,,506665.0,Life,13328.0,2023-04-09,2027-03-29,Active
3687,,Low,SME,Database administrator,Migori,High,100959.0,2024-09-15,51343.0,School Fees,,,,Gadget,,,,
3687,,Low,SME,Database administrator,Migori,High,104572.0,2025-08-21,240816.0,Groceries,,,,Medical,,,,
3688,,,SME,Community pharmacist,Kilifi,,101425.0,2024-06-26,100104.0,,USSD,349825.0,506374.0,Travel,,2024-01-18,2027-12-30,
3688,,,SME,Community pharmacist,Kilifi,,101425.0,2024-06-26,100104.0,,USSD,349825.0,506656.0,Medical,,2025-01-16,2028-01-03,
3688,,,SME,Community pharmacist,Kilifi,,102416.0,2024-04-14,46150.0,,,399994.0,506374.0,Medical,,2024-01-18,2027-12-30,
3688,,,SME,Community pharmacist,Kilifi,,102416.0,2024-04-14,46150.0,,,399994.0,506656.0,Gadget,,2025-01-16,2028-01-03,
3689,,Medium, ,"Journalist, newspaper",Nairobi,,100870.0,2025-04-27,55444.0,Bills,App,408542.0,506721.0,Travel,5733.0,2023-07-07,2027-12-26,
3690,,Low,Mass,IT technical support officer,Meru,Low,102666.0,2024-10-27,250282.0,,App,,502979.0,Motor,,2024-04-07,2027-04-18,
3690,,Low,Mass,IT technical support officer,Meru,Low,102666.0,2024-10-27,250282.0,,App,,503206.0,Travel,,2022-04-09,2026-12-29,Pending
3690,,Low,Mass,IT technical support officer,Meru,Low,104349.0,2026-01-09,,Bills,Branch,61263.0,502979.0,Travel,,2024-04-07,2027-04-18,
3690,,Low,Mass,IT technical support officer,Meru,Low,104349.0,2026-01-09,,Bills,Branch,61263.0,503206.0,Travel,,2022-04-09,2026-12-29,Pending
3690,,Low,Mass,IT technical support officer,Meru,Low,105941.0,2025-02-10,38362.0,Electronics,USSD,,502979.0,Gadget,,2024-04-07,2027-04-18,
3690,,Low,Mass,IT technical support officer,Meru,Low,105941.0,2025-02-10,38362.0,Electronics,USSD,,503206.0,Motor,,2022-04-09,2026-12-29,Pending
3691,,, ,Paramedic,Embu,Medium,103359.0,2024-11-05,,Bills,Branch,,505155.0,Life,12685.0,2024-08-20,2026-08-27,
3692,,Low, ,Dancer,Lamu,Medium,,,,,,,,Life,,,,
3693,,Medium,Affluent,"Scientist, biomedical",,,102129.0,2024-03-31,,Travel,,401831.0,503283.0,Life,11531.0,2024-06-23,2027-02-11,
3693,,Medium,Affluent,"Scientist, biomedical",,,104746.0,2024-10-03,194484.0,,,298471.0,503283.0,Medical,11531.0,2024-06-23,2027-02-11,
3694,19.0,High, ,"Engineer, control and instrumentation",Eldoret,Low,100756.0,2025-06-19,,,,,,Travel,,,,
3695,,Medium,Affluent,"Designer, exhibition/display",Thika,,102004.0,2026-03-08,,,USSD,,,Motor,,,,
3696,,,Affluent,Structural engineer,Eldoret,High,,,,,,,,Gadget,,,,
3697,30.0,, ,"Restaurant manager, fast food",Nakuru,Low,,,,,,,,Medical,,,,
3698,,Medium,SME,"Conservation officer, historic buildings",Kwale,Low,,,,,,,500813.0,Travel,,2024-11-19,2027-11-14,Active
3698,,Medium,SME,"Conservation officer, historic buildings",Kwale,Low,,,,,,,502094.0,Life,4855.0,2022-07-19,2027-10-19,
3699,,High,Mass,Clinical embryologist,Homa Bay,Low,,,,,,,500809.0,Life,,2024-12-09,2028-10-07,Active
3699,,High,Mass,Clinical embryologist,Homa Bay,Low,,,,,,,502240.0,Gadget,,,2028-10-18,
3699,,High,Mass,Clinical embryologist,Homa Bay,Low,,,,,,,502520.0,Gadget,1924.0,2024-12-20,2027-03-27,Pending
3700,,Low, ,Logistics and distribution manager,Homa Bay,High,104310.0,2024-12-19,12616.0,Travel,USSD,364930.0,,Travel,,,,
3701,,, ,Medical secretary,Nyeri,Low,100398.0,2026-01-09,42228.0,,,,,Travel,,,,
3701,,, ,Medical secretary,Nyeri,Low,101243.0,2024-05-07,,Travel,App,758200.0,,Life,,,,
3702,,Medium,SME,"Surveyor, building control", ,,101750.0,2024-04-22,209874.0,Travel,USSD,,,Motor,,,,
3702,,Medium,SME,"Surveyor, building control", ,,103515.0,2024-06-27,167933.0,School Fees,App,,,Motor,,,,
3703,,High,Affluent,Broadcast engineer, ,High,,,,,,,505061.0,Gadget,4338.0,2024-08-08,2027-06-30,Active
