customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type
16925,25,Low,SME,Child psychotherapist,Mombasa,Medium,11537,Travel,Internet Banking,1820,Travel
16926,27,Low,Mass,"Horticulturist, amenity",Mombasa,Medium,157739,Groceries,App,5103,Education
16927,25,Medium,Affluent,Community education officer,Nakuru,High,16614,Electronics,USSD,4538,Motor
16928,37,Medium,Mass,"Programmer, systems",Eldoret,High,135757,Groceries,Branch,501,Motor
16929,25,Low,Affluent,Animal technologist,Nyeri,High,118487,Travel,Branch,2480,Travel
16930,26,Medium,Mass,Claims inspector/assessor,Nakuru,High,46678,School Fees,Internet Banking,2132,Education
16931,24,Low,Affluent,Academic librarian,Kisumu,Medium,220399,Electronics,App,8595,Gadget
16932,31,Low,SME,Environmental consultant,Nakuru,High,61964,Groceries,App,14645,Motor
16933,45,Medium,Mass,Art therapist,Eldoret,Medium,89521,Groceries,Branch,8877,Motor
16934,19,Medium,Mass,Operational researcher,Kisumu,Medium,152894,Bills,App,9347,Medical
16935,74,High,SME,Immigration officer,Thika,Medium,279108,Travel,Branch,14593,Travel
16936,60,Medium,SME,Accommodation manager,Nakuru,High,213315,School Fees,Branch,7563,Education
16937,25,High,SME,"Psychologist, prison and probation services",Mombasa,High,211255,Groceries,Branch,14982,Life
16938,30,Medium,Affluent,Claims inspector/assessor,Kisumu,Medium,240896,Groceries,USSD,11873,Life
16939,38,Medium,Affluent,"Administrator, Civil Service",Nairobi,High,72471,School Fees,App,9190,Education
16940,64,Medium,Mass,Lobbyist,Nyeri,High,10654,Electronics,USSD,7895,Gadget
16941,45,Medium,Affluent,"Nurse, adult",Naivasha,High,74765,School Fees,Internet Banking,1061,Education
16942,52,Low,Mass,"Physicist, medical",Eldoret,High,209727,School Fees,USSD,830,Education
16943,40,Medium,SME,Environmental consultant,Naivasha,High,9723,School Fees,USSD,8222,Travel
16944,63,Low,Mass,Equality and diversity officer,Eldoret,Low,20858,Groceries,Internet Banking,13413,Travel
16945,79,Medium,SME,Dramatherapist,Nairobi,Low,43087,Travel,Internet Banking,13917,Travel
16946,32,Medium,SME,"Engineer, manufacturing",Kisumu,Low,229012,Electronics,Internet Banking,1067,Gadget
16947,19,Low,Mass,"Civil engineer, contracting",Meru,High,158743,Bills,Branch,2694,Motor
16948,78,Medium,Affluent,Leisure centre manager,Naivasha,High,89171,Groceries,Branch,13470,Travel
16949,68,High,Affluent,Artist,Naivasha,Low,137475,Bills,Branch,12217,Medical
16950,29,High,Mass,"Therapist, nutritional",Eldoret,Low,201384,Bills,Internet Banking,7640,Life
16951,74,Medium,Affluent,Television floor manager,Kisumu,Low,271474,Electronics,Internet Banking,860,Education
16952,69,High,SME,Patent examiner,Nyeri,Medium,233069,Bills,USSD,4012,Medical
16953,53,High,SME,Geochemist,Nakuru,High,83578,Groceries,App,14386,Life
16954,20,High,Affluent,"Civil engineer, consulting",Nakuru,Medium,21793,Bills,Internet Banking,862,Life
16955,22,High,Affluent,"Geneticist, molecular",Thika,Low,10569,Bills,Branch,4062,Travel
16956,20,Low,SME,"Teacher, early years/pre",Thika,Medium,264175,Bills,Internet Banking,7246,Gadget
16957,74,Low,Mass,Farm manager,Naivasha,Low,46209,Groceries,App,5287,Life
16958,64,Low,Affluent,Food technologist,Machakos,Medium,130016,School Fees,USSD,7647,Education
16959,36,High,Affluent,Research scientist (medical),Meru,High,120951,Groceries,Branch,10551,Life
16960,19,High,Mass,Tourist information centre manager,Machakos,Medium,175177,Bills,Internet Banking,6145,Life
16961,61,Low,SME,Proofreader,Meru,High,60749,Bills,Branch,11637,Life
16962,54,High,Mass,Jewellery designer,Meru,Low,269554,School Fees,Internet Banking,7014,Education
16963,71,Low,Mass,Architectural technologist,Kisumu,Medium,66423,Groceries,Branch,5034,Medical
16964,34,Low,Mass,"Scientist, biomedical",Naivasha,High,62570,Groceries,Internet Banking,5535,Motor
16965,31,Low,Affluent,"Engineer, production",Kisumu,High,32557,Groceries,Branch,9799,Motor
16966,45,High,SME,Geoscientist,Eldoret,High,88926,Bills,USSD,7424,Life
16967,44,Low,SME,Public house manager,Nyeri,Medium,38538,Electronics,Branch,9163,Gadget
16968,71,Medium,Affluent,Mental health nurse,Meru,Low,88870,Bills,USSD,9555,Medical
16969,27,Low,Mass,Production engineer,Machakos,High,186130,Travel,Branch,768,Travel
16970,20,Low,Affluent,Diplomatic Services operational officer,Kisumu,High,269001,School Fees,Internet Banking,8914,Education
16971,53,Medium,Mass,Research scientist (medical),Thika,Medium,147124,Travel,App,11597,Travel
16972,55,High,Mass,"Scientist, biomedical",Eldoret,High,139628,Travel,Branch,3774,Travel
16973,73,Low,Mass,"Engineer, agricultural",Nyeri,High,284925,Electronics,Internet Banking,4570,Gadget
16974,42,Medium,Mass,"Copywriter, advertising",Nakuru,Medium,271250,School Fees,Internet Banking,8228,Education
16975,39,High,Affluent,Further education lecturer,Thika,Low,247793,School Fees,Internet Banking,3785,Education
16976,65,Medium,Mass,Advertising copywriter,Machakos,Medium,278677,Travel,USSD,5450,Travel
16977,56,Low,Affluent,"Nurse, adult",Machakos,Medium,32314,Groceries,App,11073,Medical
16978,64,Medium,Mass,Customer service manager,Kisumu,Medium,268424,Travel,USSD,8202,Travel
16979,47,High,Affluent,Contracting civil engineer,Thika,Medium,109952,Electronics,USSD,14369,Gadget
16980,38,Low,SME,Environmental health practitioner,Nairobi,High,136452,Electronics,USSD,6096,Gadget
16981,47,Medium,Affluent,"Designer, furniture",Nairobi,Low,297365,School Fees,USSD,13424,Education
16982,45,High,SME,Neurosurgeon,Nairobi,High,176694,School Fees,USSD,2221,Motor
16983,48,High,Affluent,Seismic interpreter,Meru,Low,234536,Electronics,Branch,1500,Gadget
16984,74,Low,SME,Public affairs consultant,Nyeri,High,250107,Groceries,USSD,12812,Medical
16985,69,Low,Affluent,TEFL teacher,Meru,High,4319,Electronics,Internet Banking,10677,Motor
16986,43,Low,Mass,"Presenter, broadcasting",Nyeri,Medium,136538,Electronics,USSD,9885,Gadget
16987,60,Low,SME,Broadcast presenter,Eldoret,Medium,160459,Groceries,Branch,10250,Medical
16988,39,Medium,Mass,Actuary,Naivasha,High,297234,Electronics,USSD,8128,Gadget
16989,38,High,SME,Contracting civil engineer,Nakuru,Medium,183365,Bills,USSD,14781,Life
16990,18,Low,Mass,Occupational hygienist,Mombasa,Low,90615,Travel,App,6249,Travel
16991,54,Low,Mass,Counsellor,Thika,Medium,52757,Groceries,App,3341,Travel
16992,30,Low,Affluent,Forensic scientist,Mombasa,High,257268,Electronics,Branch,3547,Gadget
16993,38,Medium,Mass,Midwife,Naivasha,High,66916,Electronics,USSD,6920,Travel
16994,63,High,SME,Learning disability nurse,Nakuru,High,245355,Electronics,Branch,12091,Gadget
16995,26,High,SME,Exercise physiologist,Nakuru,High,157941,Bills,Internet Banking,12313,Life
16996,34,Low,SME,Environmental consultant,Mombasa,Low,187876,Travel,App,8514,Life
16997,64,High,Affluent,Armed forces operational officer,Meru,High,53751,Electronics,Internet Banking,9455,Gadget
16998,38,Medium,Affluent,Warden/ranger,Kisumu,Medium,10250,Electronics,USSD,11006,Gadget
16999,48,High,SME,Government social research officer,Thika,High,35400,Travel,App,3828,Life
17000,56,Low,Mass,Air traffic controller,Nyeri,High,4733,Bills,Branch,8519,Medical
17001,76,High,Affluent,Air traffic controller,Meru,Medium,190797,Groceries,App,5138,Medical
17002,71,Medium,Mass,Risk manager,Machakos,Low,20505,Electronics,Branch,4122,Medical
17003,39,Medium,Affluent,Armed forces logistics/support/administrative officer,Meru,Medium,299837,Electronics,Branch,7320,Gadget
17004,29,High,Affluent,Medical secretary,Naivasha,Low,261353,School Fees,Branch,13912,Gadget
17005,72,High,Affluent,Learning disability nurse,Meru,High,246547,Bills,Branch,12579,Motor
17006,23,Low,Affluent,Art therapist,Nyeri,Low,125142,Electronics,App,6873,Gadget
17007,70,Low,SME,Airline pilot,Meru,High,207997,Groceries,App,4241,Medical
17008,33,Low,Affluent,Chartered public finance accountant,Eldoret,Low,231439,School Fees,Internet Banking,4405,Education
17009,43,High,Affluent,Building surveyor,Naivasha,High,44149,Bills,Internet Banking,4054,Life
17010,22,Medium,SME,Research scientist (life sciences),Eldoret,Medium,112763,School Fees,Branch,8018,Education
17011,26,Medium,SME,Pensions consultant,Nairobi,High,130020,Electronics,Branch,12405,Gadget
17012,63,High,SME,"Physicist, medical",Naivasha,High,74372,School Fees,App,7849,Education
17013,57,Medium,SME,Pathologist,Meru,High,147931,Groceries,Internet Banking,10208,Medical
17014,31,Medium,Mass,Advertising account executive,Eldoret,High,217620,Travel,Internet Banking,14986,Travel
17015,61,High,SME,International aid/development worker,Nakuru,Low,107443,Bills,App,11089,Medical
17016,59,Medium,SME,Clinical embryologist,Eldoret,Low,254084,Bills,Branch,7629,Life
17017,47,High,SME,"Designer, interior/spatial",Nakuru,Medium,151266,Groceries,Internet Banking,3785,Motor
17018,69,Low,Mass,"Programmer, systems",Meru,Low,12604,School Fees,Branch,12510,Education
17019,69,Medium,SME,Leisure centre manager,Nyeri,Medium,73978,Travel,Internet Banking,1881,Gadget
17020,43,High,Mass,Stage manager,Machakos,High,169638,Electronics,App,14250,Gadget
17021,70,Medium,Affluent,Physiological scientist,Eldoret,Low,299549,School Fees,USSD,6375,Education
17022,62,Medium,Mass,Web designer,Eldoret,Medium,60171,Bills,USSD,2511,Medical
17023,46,Low,SME,Physiological scientist,Eldoret,High,73019,Bills,Internet Banking,13989,Education
17024,36,High,Mass,Public librarian,Naivasha,Medium,80913,Bills,USSD,5136,Life
17025,64,Low,Mass,"Optician, dispensing",Nyeri,Medium,143331,Bills,USSD,14213,Gadget
17026,25,Medium,Mass,TEFL teacher,Naivasha,Medium,133517,Travel,Branch,2990,Travel
17027,40,Medium,Mass,"Pilot, airline",Kisumu,Low,107584,Bills,USSD,5653,Medical
17028,70,Medium,Mass,Secondary school teacher,Nairobi,Low,103796,Travel,Internet Banking,635,Travel
17029,59,High,Mass,Arts development officer,Machakos,Medium,179276,Bills,Internet Banking,5244,Medical
17030,52,Low,Mass,Barrister's clerk,Nyeri,Medium,108540,Groceries,USSD,10384,Motor
17031,48,High,Mass,"Surveyor, hydrographic",Nakuru,Medium,222161,Electronics,Internet Banking,4950,Gadget
17032,70,Medium,Affluent,"Scientist, research (medical)",Nakuru,Medium,203428,Groceries,USSD,8132,Medical
17033,52,Low,Affluent,Professor Emeritus,Meru,Medium,54447,Bills,Branch,11850,Life
17034,49,Medium,SME,Magazine journalist,Naivasha,Low,288174,Travel,Internet Banking,12917,Travel
17035,75,Low,SME,"Sales professional, IT",Naivasha,Medium,15149,School Fees,Internet Banking,1509,Education
17036,22,High,SME,"Psychotherapist, dance movement",Machakos,Medium,235712,Travel,Internet Banking,8052,Travel
17037,33,High,SME,Editorial assistant,Nairobi,Medium,172642,Electronics,USSD,13823,Gadget
17038,34,High,SME,Forensic psychologist,Meru,Medium,126480,Travel,Branch,9508,Travel
17039,49,High,SME,Administrator,Nairobi,High,53319,School Fees,Branch,5049,Education
17040,55,High,Affluent,Politician's assistant,Nyeri,Medium,12755,School Fees,Branch,7762,Education
17041,75,Low,Affluent,"Investment banker, operational",Eldoret,High,35368,Electronics,Branch,6330,Gadget
17042,49,Low,Affluent,"Scientist, audiological",Meru,High,63055,Electronics,USSD,12990,Gadget
17043,69,Medium,Mass,Comptroller,Kisumu,Medium,64184,School Fees,Branch,12857,Education
17044,37,Low,Mass,Chartered legal executive (England and Wales),Mombasa,Medium,196136,Electronics,Internet Banking,11451,Gadget
17045,65,Medium,SME,"Physicist, medical",Mombasa,High,85019,Electronics,Internet Banking,7554,Travel
17046,73,High,Affluent,"Engineer, electronics",Naivasha,Medium,248667,Bills,USSD,8065,Medical
17047,19,Low,SME,"Surveyor, rural practice",Eldoret,High,152125,School Fees,USSD,6558,Education
17048,37,Low,Affluent,English as a foreign language teacher,Machakos,High,244025,Bills,USSD,9704,Motor
17049,64,High,Affluent,Technical author,Eldoret,Low,145132,School Fees,USSD,11469,Education
17050,35,High,SME,Restaurant manager,Mombasa,Medium,297337,Bills,App,4557,Life
17051,18,High,SME,"Journalist, newspaper",Naivasha,High,257229,Electronics,Branch,10195,Gadget
17052,75,Medium,Mass,IT consultant,Naivasha,High,283041,Travel,Branch,6187,Travel
17053,46,Medium,Affluent,"Engineer, communications",Mombasa,Medium,177114,Electronics,Branch,13164,Gadget
17054,46,Low,Mass,Horticultural therapist,Thika,High,255818,School Fees,Internet Banking,6751,Education
17055,36,High,Mass,Maintenance engineer,Eldoret,Medium,183388,Groceries,Internet Banking,12019,Life
17056,61,Low,Mass,Fashion designer,Nakuru,Low,7656,Travel,USSD,5714,Medical
17057,57,High,Mass,"Engineer, building services",Nyeri,Medium,86758,Electronics,App,8955,Medical
17058,23,High,Affluent,Horticultural consultant,Machakos,Low,223960,Groceries,USSD,2826,Medical
17059,61,High,Affluent,Visual merchandiser,Machakos,Medium,7415,Electronics,Internet Banking,12297,Gadget
17060,56,High,Mass,Clinical biochemist,Eldoret,Low,245864,Travel,App,9849,Travel
17061,67,High,Affluent,Telecommunications researcher,Nakuru,High,254171,Bills,Branch,13410,Medical
17062,71,Medium,Mass,Health physicist,Meru,Low,62102,Bills,Branch,11554,Medical
17063,63,Low,SME,"Scientist, forensic",Eldoret,Medium,49985,Groceries,Branch,3091,Medical
17064,25,High,Mass,Financial planner,Nakuru,High,148017,School Fees,USSD,919,Education
17065,41,Medium,SME,"Scientist, research (life sciences)",Mombasa,High,178980,School Fees,USSD,2435,Education
17066,37,Medium,Mass,Therapeutic radiographer,Thika,Medium,79390,Travel,Branch,2661,Travel
17067,71,High,Mass,"Therapist, occupational",Eldoret,Medium,294865,Electronics,USSD,6670,Gadget
17068,31,High,Affluent,Hydrogeologist,Thika,High,198030,Bills,Internet Banking,10392,Life
17069,22,Medium,SME,Financial adviser,Nairobi,High,170838,Groceries,USSD,13085,Motor
17070,58,High,Affluent,"Conservator, furniture",Thika,Medium,217259,Travel,Branch,9085,Travel
17071,57,Medium,Mass,"Clinical scientist, histocompatibility and immunogenetics",Eldoret,High,139384,Bills,Internet Banking,3901,Medical
17072,51,High,SME,Physiotherapist,Naivasha,High,172873,Electronics,USSD,6013,Gadget
17073,77,Medium,Mass,Pension scheme manager,Nairobi,Medium,164486,Electronics,App,12006,Life
17074,33,High,SME,"Psychologist, clinical",Kisumu,Low,46526,School Fees,Internet Banking,12144,Motor
17075,62,Medium,SME,"Investment banker, corporate",Mombasa,Medium,42799,Groceries,USSD,7011,Medical
17076,24,Low,Mass,Fine artist,Thika,High,220472,School Fees,Internet Banking,14944,Education
17077,33,High,Mass,"Designer, blown glass/stained glass",Nairobi,High,173942,Electronics,USSD,14351,Motor
17078,24,High,Affluent,Structural engineer,Kisumu,High,259867,Groceries,USSD,10399,Travel
17079,44,Medium,Affluent,"Copywriter, advertising",Nakuru,High,187494,Groceries,USSD,4218,Motor
17080,31,High,Mass,Careers adviser,Thika,High,9096,Travel,App,6140,Travel
17081,31,Low,Affluent,Trade union research officer,Eldoret,High,18982,Bills,App,5606,Motor
17082,61,Low,Affluent,Clinical biochemist,Eldoret,Low,78535,Bills,Branch,6981,Medical
17083,50,Medium,Mass,"Scientist, product/process development",Eldoret,High,239165,Electronics,Branch,2379,Gadget
17084,50,Medium,SME,Fast food restaurant manager,Nairobi,Medium,3538,Groceries,Internet Banking,6434,Travel
17085,61,High,Mass,Operational investment banker,Machakos,Low,184096,Bills,Branch,13631,Medical
17086,37,Medium,Affluent,Colour technologist,Nyeri,High,292305,Bills,USSD,7975,Motor
17087,70,Low,Mass,Environmental manager,Mombasa,Medium,213636,Groceries,Internet Banking,1452,Medical
17088,64,Low,Mass,Estate manager/land agent,Thika,Low,45931,Electronics,App,13007,Gadget
17089,53,High,SME,Aid worker,Naivasha,Medium,51150,Electronics,USSD,2674,Gadget
17090,24,Low,SME,"Teacher, secondary school",Nyeri,High,32331,Travel,USSD,6910,Travel
17091,49,Medium,Affluent,Holiday representative,Nyeri,Medium,38425,School Fees,USSD,9378,Education
17092,65,High,Affluent,Applications developer,Nakuru,Low,20499,Bills,Branch,5004,Medical
17093,20,High,Affluent,Curator,Machakos,Medium,226167,Electronics,USSD,5381,Gadget
17094,56,High,Affluent,"Administrator, charities/voluntary organisations",Nairobi,Medium,176655,School Fees,App,9125,Education
17095,46,Medium,Affluent,Town planner,Meru,High,116238,School Fees,USSD,4988,Education
17096,41,High,Mass,"Investment banker, operational",Nakuru,Medium,105118,Groceries,App,13355,Life
17097,39,High,Mass,"Accountant, chartered certified",Nyeri,Low,277117,Electronics,App,718,Gadget
17098,23,Low,Affluent,Dentist,Meru,Low,51644,Electronics,Branch,2452,Gadget
17099,65,Low,SME,Chiropractor,Mombasa,High,278912,Bills,Internet Banking,1228,Education
17100,41,High,SME,"Conservation officer, historic buildings",Nyeri,High,63263,Travel,App,2902,Medical
17101,57,Medium,Affluent,"Teacher, secondary school",Machakos,Medium,163754,Groceries,Internet Banking,606,Gadget
17102,40,Medium,Mass,Marketing executive,Eldoret,Low,197396,Bills,USSD,1694,Travel
17103,71,Medium,SME,Volunteer coordinator,Naivasha,High,26325,Bills,App,14148,Medical
17104,55,Medium,SME,Waste management officer,Eldoret,Low,68890,Electronics,App,11086,Gadget
17105,27,Low,SME,Commercial art gallery manager,Thika,Medium,147658,Travel,App,8341,Travel
17106,33,Medium,SME,"Scientist, research (life sciences)",Naivasha,High,34541,School Fees,Internet Banking,10300,Motor
17107,28,Medium,Mass,Architectural technologist,Meru,Low,55424,Bills,App,10716,Gadget
17108,49,High,Mass,Stage manager,Thika,Low,193890,School Fees,USSD,1349,Education
17109,62,Medium,SME,Industrial buyer,Nairobi,Low,24524,Groceries,Branch,11085,Medical
17110,78,Medium,Mass,Ecologist,Nairobi,Medium,190509,Travel,Internet Banking,14599,Gadget
17111,23,Medium,Mass,"Social research officer, government",Nairobi,Low,131281,Groceries,Branch,2674,Motor
17112,41,Medium,Affluent,Event organiser,Nyeri,High,39111,Electronics,App,4411,Gadget
17113,50,Low,Affluent,Educational psychologist,Eldoret,Medium,181998,Electronics,Internet Banking,4088,Gadget
17114,70,High,Affluent,Museum/gallery conservator,Thika,Medium,138151,Groceries,Branch,10338,Medical
17115,68,Low,Affluent,"Education officer, museum",Thika,High,287684,Bills,Internet Banking,13085,Motor
17116,29,High,SME,Structural engineer,Meru,High,237299,Bills,USSD,5330,Life
17117,73,High,Affluent,Press sub,Nyeri,Medium,52874,Travel,Branch,10462,Travel
17118,44,High,Affluent,"Surveyor, building",Nairobi,Low,151583,Electronics,Internet Banking,11394,Gadget
17119,55,High,Mass,Fast food restaurant manager,Kisumu,Medium,168274,Travel,Internet Banking,13658,Travel
17120,79,Low,SME,Sales promotion account executive,Nakuru,High,246963,Electronics,Internet Banking,9521,Medical
17121,35,High,Mass,"Therapist, art",Meru,Medium,295831,Bills,App,10826,Life
17122,62,Medium,Mass,Artist,Nairobi,High,177010,Travel,Internet Banking,9455,Travel
17123,56,Medium,Mass,Waste management officer,Machakos,Medium,296135,Travel,Branch,8913,Travel
17124,72,High,Affluent,Trading standards officer,Kisumu,High,72775,Bills,Branch,928,Medical
17125,30,Medium,SME,"Nurse, mental health",Machakos,Medium,43998,Travel,App,9397,Travel
17126,70,Medium,Affluent,International aid/development worker,Mombasa,Low,127555,Travel,App,12731,Travel
17127,57,High,SME,Food technologist,Thika,High,278777,School Fees,USSD,3910,Education
17128,47,High,Mass,"Runner, broadcasting/film/video",Mombasa,High,14674,School Fees,App,4119,Education
17129,70,High,SME,"Education officer, environmental",Naivasha,Low,243416,Travel,Branch,13449,Travel
17130,66,Low,Mass,"Administrator, local government",Thika,Low,269157,Travel,USSD,5186,Travel
17131,58,High,Affluent,Forensic scientist,Naivasha,Low,172652,School Fees,Internet Banking,14091,Education
17132,69,High,Mass,Land/geomatics surveyor,Meru,Low,12623,School Fees,App,5614,Gadget
17133,30,Low,Affluent,"Embryologist, clinical",Nyeri,Low,234623,Groceries,Internet Banking,4175,Education
17134,51,Medium,Affluent,Archivist,Meru,Low,120203,Groceries,USSD,3649,Education
17135,53,Low,Affluent,Purchasing manager,Thika,Medium,144901,Groceries,Internet Banking,8402,Motor
17136,47,Medium,Mass,Records manager,Machakos,Medium,113572,Groceries,Branch,8935,Travel
17137,78,Low,Affluent,Set designer,Nyeri,Medium,165217,Travel,Internet Banking,802,Travel
17138,42,High,SME,Youth worker,Thika,High,25184,School Fees,USSD,4845,Education
17139,19,Low,SME,Tree surgeon,Nyeri,High,217214,Bills,USSD,10303,Motor
17140,53,High,SME,Cabin crew,Mombasa,Low,237485,School Fees,App,12194,Education
17141,35,Medium,SME,"Scientist, audiological",Eldoret,High,199960,Groceries,Branch,11635,Motor
17142,22,High,Affluent,Environmental education officer,Eldoret,Medium,246516,Bills,Internet Banking,7414,Life
17143,36,Low,SME,"Engineer, chemical",Nakuru,Medium,157747,Bills,Branch,5106,Gadget
17144,59,Low,Mass,Heritage manager,Meru,High,180383,Electronics,Branch,13007,Gadget
17145,35,Medium,SME,Systems developer,Mombasa,Medium,97597,Electronics,USSD,7927,Gadget
17146,79,High,SME,Photographer,Naivasha,Medium,268403,Travel,App,5753,Travel
17147,74,Medium,Mass,"Psychologist, occupational",Thika,High,177107,Groceries,Branch,11845,Medical
17148,49,High,Mass,"Research officer, government",Kisumu,Medium,189996,Electronics,App,4094,Travel
17149,38,High,SME,Police officer,Naivasha,Medium,39600,Groceries,USSD,14687,Life
17150,27,Medium,Affluent,Hydrologist,Machakos,High,30735,Travel,Branch,5628,Travel
17151,54,Medium,Mass,"Accountant, chartered management",Nakuru,High,1327,Groceries,Branch,11731,Motor
17152,66,High,Affluent,"Doctor, general practice",Machakos,High,145059,Travel,App,3576,Travel
17153,39,Medium,Affluent,Bookseller,Thika,Low,70529,Bills,App,648,Education
17154,30,High,SME,Art gallery manager,Eldoret,Medium,294171,Electronics,Branch,1110,Gadget
17155,72,Medium,Affluent,Magazine journalist,Machakos,Medium,21507,Travel,App,13068,Travel
17156,34,Medium,Affluent,Chiropractor,Thika,Medium,189679,Groceries,App,4503,Life
17157,26,Medium,Affluent,"Teacher, music",Nyeri,High,298116,Travel,Branch,3071,Travel
17158,41,Low,SME,"Nurse, mental health",Machakos,Medium,177869,School Fees,App,7566,Education
17159,61,Medium,Mass,Air traffic controller,Thika,Low,231845,Groceries,Internet Banking,9761,Medical
17160,31,Low,SME,Theatre manager,Nakuru,Medium,147284,Bills,App,8125,Travel
17161,63,High,Mass,Housing manager/officer,Mombasa,Medium,72455,Electronics,USSD,1282,Gadget
17162,25,High,Affluent,"Engineer, manufacturing systems",Kisumu,Medium,183273,Electronics,Branch,3138,Gadget
17163,72,Medium,Mass,"Civil engineer, contracting",Naivasha,High,184844,Electronics,App,1213,Travel
17164,54,Low,Mass,Theme park manager,Thika,High,75525,Groceries,App,3586,Motor
17165,36,High,Mass,Lexicographer,Thika,High,135165,School Fees,Branch,8740,Education
17166,45,Low,Mass,"Surveyor, planning and development",Meru,High,155685,Groceries,App,4316,Motor
17167,63,Low,Affluent,Learning disability nurse,Eldoret,High,57352,School Fees,USSD,3342,Education
17168,58,High,Mass,Lawyer,Meru,Low,84190,Electronics,App,872,Gadget
17169,47,Low,Mass,Diplomatic Services operational officer,Nairobi,Medium,245817,School Fees,USSD,7218,Education
17170,24,Low,Affluent,"Scientist, product/process development",Kisumu,Low,247628,School Fees,USSD,3507,Education
17171,76,High,Mass,Conference centre manager,Eldoret,High,210999,Travel,USSD,3299,Travel
17172,75,Medium,SME,Financial trader,Naivasha,Low,98111,Bills,Branch,10857,Medical
17173,43,Medium,Mass,Horticultural consultant,Eldoret,Medium,107254,Travel,USSD,6637,Travel
17174,57,Low,SME,Product/process development scientist,Nakuru,High,3446,School Fees,Internet Banking,12830,Education
17175,63,Medium,SME,"Engineer, manufacturing systems",Eldoret,High,122720,Bills,Internet Banking,9515,Medical
17176,71,High,SME,"Programmer, systems",Nairobi,Medium,202961,Bills,App,2736,Medical
17177,77,High,Affluent,Writer,Eldoret,High,14350,Electronics,Internet Banking,7876,Gadget
17178,63,High,SME,Civil Service fast streamer,Meru,Low,134762,School Fees,USSD,12026,Education
17179,28,Low,SME,Horticultural consultant,Kisumu,Medium,61404,School Fees,App,7667,Education
17180,31,High,Affluent,Quarry manager,Nyeri,High,272943,Groceries,App,13786,Life
17181,38,Low,Affluent,Marine scientist,Thika,High,4692,Travel,Branch,4910,Travel
17182,25,Low,SME,"Conservator, museum/gallery",Meru,Medium,147634,School Fees,Internet Banking,4201,Education
17183,20,High,Affluent,Gaffer,Thika,High,49674,Groceries,App,6297,Life
17184,45,High,Mass,"Doctor, general practice",Nyeri,Low,277452,Travel,USSD,9572,Travel
17185,78,Low,SME,Insurance account manager,Thika,High,242341,School Fees,Branch,1856,Life
17186,46,High,SME,Theatre manager,Thika,Medium,171149,Bills,Internet Banking,4306,Life
17187,40,Medium,Mass,Administrator,Naivasha,High,101153,Electronics,USSD,14716,Gadget
17188,35,Low,Affluent,Amenity horticulturist,Thika,High,253546,Bills,Branch,6835,Motor
17189,52,Low,Mass,Animator,Machakos,High,293515,Groceries,Internet Banking,8036,Gadget
17190,30,High,Mass,Personnel officer,Mombasa,Medium,58791,Groceries,USSD,10749,Life
17191,29,High,Affluent,Film/video editor,Machakos,High,212467,School Fees,App,14618,Education
17192,64,Low,Affluent,IT consultant,Nakuru,High,164606,Groceries,App,9618,Medical
17193,67,Low,SME,Charity officer,Mombasa,Low,82068,Bills,Branch,6520,Motor
17194,22,Low,SME,Structural engineer,Meru,Low,134172,School Fees,USSD,7602,Education
17195,56,High,SME,"Psychologist, educational",Eldoret,Medium,235812,Travel,Internet Banking,9120,Travel
17196,28,Low,Affluent,"Surveyor, insurance",Kisumu,Low,34863,School Fees,Internet Banking,2619,Education
17197,75,Medium,SME,Financial adviser,Kisumu,Medium,85102,Groceries,Branch,14797,Medical
17198,76,Medium,Mass,Financial trader,Meru,Medium,54299,Groceries,App,5937,Medical
17199,28,High,SME,"Producer, radio",Eldoret,High,29601,School Fees,Branch,14085,Education
17200,76,Low,Affluent,"Scientist, water quality",Nyeri,Low,129182,Groceries,USSD,8088,Motor
17201,64,Low,Affluent,Architect,Naivasha,Low,208977,Groceries,App,14675,Medical
17202,59,Medium,SME,"Administrator, local government",Mombasa,Low,296750,Groceries,App,10964,Medical
17203,64,Low,Affluent,Associate Professor,Thika,Low,35855,Bills,App,14087,Medical
17204,48,High,Affluent,"Buyer, industrial",Nairobi,Low,181143,Travel,Branch,3122,Travel
17205,48,High,SME,Occupational therapist,Machakos,High,127225,Travel,App,4119,Travel
17206,30,High,SME,Information officer,Nairobi,Low,172226,School Fees,App,6471,Education
17207,31,Low,Mass,Exhibition designer,Kisumu,High,113585,Bills,App,5479,Motor
17208,66,Low,Affluent,Higher education lecturer,Thika,High,289622,Electronics,Internet Banking,14695,Gadget
17209,62,Medium,SME,Forensic psychologist,Machakos,Low,246788,Travel,App,6570,Travel
17210,59,Medium,Mass,Marketing executive,Nyeri,Medium,282636,Groceries,Branch,4439,Medical
17211,42,High,Affluent,Music therapist,Nairobi,Medium,66597,Bills,Branch,9526,Life
17212,50,Low,Affluent,Special effects artist,Nyeri,Low,52338,Groceries,App,1533,Life
17213,50,Low,Mass,"Lecturer, further education",Nakuru,Medium,83375,Groceries,USSD,11213,Life
17214,79,High,Affluent,"Engineer, agricultural",Kisumu,Medium,2667,Travel,Internet Banking,10914,Travel
17215,32,High,SME,Interpreter,Nairobi,High,90046,School Fees,App,5777,Education
17216,33,Medium,Mass,Television production assistant,Eldoret,Low,87311,Groceries,App,3609,Life
